"Rank","Player","Year","Pos","Team","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age",""
"","Reggie Jackson","2016","PG","DET","$14,956,522","$0","$14,956,522","0.159","$14,956,522","$16,000,000","5","$80,000,000","$34,473,392","2020","2015","24",""
"","Tony Parker","2016","PG","SAS","$14,445,313","$0","$14,445,313","0.153","$14,445,313","$14,445,313","3","$43,335,939","$145,390,310","2018","2015","32",""
"","Jonas Valanciunas","2016","C","TOR","$14,382,022","$0","$14,382,022","0.153","$14,382,022","$16,000,000","4","$64,000,000","$29,621,944","2019","2016","23",""
"","DeMarre Carroll","2016","SF","TOR","$14,200,000","$0","$14,200,000","0.151","$14,200,000","$14,500,000","4","$58,000,000","$36,529,723","2019","2015","28",""
"","Thaddeus Young","2016","PF","IND","$12,078,652","$0","$14,153,652","0.150","$14,153,652","$13,500,000","4","$54,000,000","$67,014,175","2019","2015","26",""
"","Rajon Rondo","2016","PG","CHI","$14,000,000","$0","$14,000,000","0.149","$14,000,000","$13,698,500","2","$27,397,000","$82,322,794","2018","2016","29",""
"","Eric Bledsoe","2016","PG","PHX","$14,000,000","$0","$14,000,000","0.149","$14,000,000","$14,000,000","5","$70,000,000","$47,604,069","0","2014","24",""
"","Manu Ginobili","2016","SG","SAS","$14,000,000","$0","$14,000,000","0.149","$14,000,000","$14,000,000","1","$14,000,000","$111,778,600","2017","2016","38",""
"","Ricky Rubio","2016","PG","MIN","$13,400,000","$0","$13,575,000","0.144","$13,575,000","$13,750,000","4","$55,000,000","$40,941,408","2019","2015","24",""
"","Rudy Gay","2016","SF","SAC","$13,333,333","$0","$13,333,333","0.142","$13,333,333","$13,333,333","3","$40,000,000","$115,619,870","2018","2015","28",""
"","Jamal Crawford","2016","SG","LAC","$13,253,012","$0","$13,253,012","0.141","$13,253,012","$14,000,000","3","$42,000,000","$102,328,899","2019","2016","35",""
"","Robin Lopez","2016","C","CHI","$13,219,250","$0","$13,219,250","0.140","$13,219,250","$13,503,875","4","$54,015,500","$50,338,139","2019","2015","26",""
"","Michael Kidd-Gilchrist","2016","SF","CHA","$13,000,000","$0","$13,000,000","0.138","$13,000,000","$13,000,000","4","$52,000,000","$33,760,923","2020","2016","22",""
"","J.R. Smith","2016","SG","CLE","$12,800,000","$0","$12,800,000","0.136","$12,800,000","$14,250,000","4","$57,000,000","$57,155,051","2020","2016","30",""
"","Brandon Knight","2016","PG","PHX","$12,606,250","$0","$12,606,250","0.134","$12,606,250","$14,000,000","5","$70,000,000","$37,195,927","2020","2015","23",""
"","Miles Plumlee","2016","C","CHA","$12,500,000","$0","$12,500,000","0.133","$7,132,353","$12,500,000","4","$50,000,000","$17,753,385","2020","2016","27",""
"","Jordan Clarkson","2016","SG","LAL","$12,500,000","$0","$12,500,000","0.133","$12,500,000","$12,500,000","4","$50,000,000","$13,852,395","2020","2016","23",""
"","Arron Afflalo","2016","SG","SAC","$12,500,000","$0","$12,500,000","0.133","$12,500,000","$12,500,000","2","$25,000,000","$54,828,948","2018","2016","30",""
"","Tyson Chandler","2016","C","PHX","$12,415,000","$0","$12,415,000","0.132","$12,415,000","$13,000,000","4","$52,000,000","$158,586,645","2019","2015","32",""
"","Eric Gordon","2016","SG","HOU","$12,385,364","$0","$12,385,364","0.132","$12,385,364","$13,221,622","4","$52,886,489","$82,294,322","0","2016","27",""
"","John Henson","2016","PF","MIL","$11,267,606","$1,000,000","$12,267,606","0.130","$15,267,606","$12,000,000","4","$48,000,000","$23,906,787","2020","2016","25",""
"","Marvin Williams","2016","PF","CHA","$12,250,000","$0","$12,250,000","0.130","$12,250,000","$13,628,125","4","$54,512,500","$80,447,128","2020","2016","29",""
"","Serge Ibaka","2016","PF","TOR","$12,250,000","$0","$12,250,000","0.130","$4,179,412","$12,350,000","4","$49,400,000","$54,814,305","2017","2013","23",""
"","Stephen Curry","2016","PG","GSW","$12,112,359","$0","$12,112,359","0.129","$12,112,359","$11,000,000","4","$44,000,000","$56,092,043","2017","2013","24",""
"","Kenneth Faried","2016","PF","DEN","$12,078,652","$0","$12,078,652","0.128","$12,078,652","$12,500,000","4","$50,000,000","$29,253,152","2019","2015","25",""
"","Amir Johnson","2016","PF","BOS","$12,000,000","$0","$12,000,000","0.127","$12,000,000","$12,000,000","2","$24,000,000","$64,989,800","2017","2015","27",""
"","Kemba Walker","2016","PG","CHA","$12,000,000","$0","$12,000,000","0.127","$12,000,000","$12,000,000","4","$48,000,000","$34,199,401","2019","2015","24",""
"","Kyle Lowry","2016","PG","TOR","$12,000,000","$0","$12,000,000","0.127","$12,000,000","$12,000,000","4","$48,000,000","$63,635,966","2018","2014","27",""
"","Marcin Gortat","2016","C","WAS","$12,000,000","$0","$12,000,000","0.127","$12,000,000","$12,000,000","5","$60,000,000","$67,419,050","2019","2014","29",""
"","Nikola Vucevic","2016","C","ORL","$11,750,000","$0","$11,750,000","0.125","$11,750,000","$13,250,000","4","$53,000,000","$30,588,639","2019","2015","24",""
"","Jeremy Lin","2016","PG","BKN","$11,483,254","$0","$11,483,254","0.122","$11,483,254","$12,766,667","3","$38,300,000","$39,981,991","2019","2016","27",""
"","Jrue Holiday","2016","PG","NOP","$11,286,518","$0","$11,286,518","0.120","$11,286,518","$10,250,001","4","$41,000,004","$48,718,072","2017","2013","22",""
"","Courtney Lee","2016","SG","NYK","$11,242,000","$0","$11,242,000","0.119","$11,242,000","$12,000,835","4","$48,003,340","$38,232,648","2020","2016","30",""
"","Solomon Hill","2016","SF","NOP","$11,241,218","$0","$11,241,218","0.119","$11,241,218","$12,000,000","4","$48,000,000","$15,149,618","2020","2016","24",""
"","Wilson Chandler","2016","SF","DEN","$11,233,146","$0","$11,233,146","0.119","$11,233,146","$11,625,000","4","$46,500,000","$50,806,358","2019","2015","27",""
"","Andre Iguodala","2016","SF","GSW","$11,131,368","$0","$11,131,368","0.118","$11,131,368","$12,000,000","4","$48,000,000","$118,683,918","2017","2013","28",""
"","Derrick Favors","2016","PF","UTA","$10,800,000","$0","$11,050,000","0.117","$11,050,000","$11,737,500","4","$46,950,000","$54,471,159","2018","2014","22",""
"","Austin Rivers","2016","SG","LAC","$11,000,000","$0","$11,000,000","0.117","$11,000,000","$11,825,000","3","$35,475,000","$21,128,036","2019","2016","23",""
"","Joe Johnson","2016","SG","UTA","$11,000,000","$0","$11,000,000","0.117","$11,000,000","$10,752,500","2","$21,505,000","$203,542,249","2018","2016","34",""
"","Jon Leuer","2016","PF","DET","$10,991,957","$0","$10,991,957","0.117","$10,991,957","$10,500,000","4","$42,000,000","$15,037,845","2020","2016","26",""
"","Monta Ellis","2016","SG","IND","$10,763,500","$0","$10,763,500","0.114","$10,763,500","$10,995,250","4","$43,981,000","$92,160,740","2019","2015","29",""
"","Tyreke Evans","2016","SG","SAC","$10,203,755","$0","$10,661,286","0.113","$3,121,149","$11,000,001","4","$44,000,004","$60,541,924","2017","2013","23",""
"","Mirza Teletovic","2016","PF","MIL","$10,500,000","$0","$10,500,000","0.112","$10,500,000","$10,500,000","3","$31,500,000","$25,687,150","2019","2016","30",""
"","Jared Dudley","2016","SF","PHX","$10,470,000","$0","$10,470,000","0.111","$10,470,000","$10,000,000","3","$30,000,000","$36,833,760","2019","2016","30",""
"","Zach Randolph","2016","PF","MEM","$10,361,445","$0","$10,361,445","0.110","$10,361,445","$10,000,000","2","$20,000,000","$172,597,245","2017","2015","33",""
"","Al Jefferson","2016","C","IND","$10,230,179","$0","$10,230,179","0.109","$10,230,179","$10,000,000","3","$30,000,000","$120,017,757","2019","2016","30",""
"","Alec Burks","2016","SG","UTA","$9,904,495","$0","$10,154,495","0.108","$10,154,495","$10,500,000","4","$42,000,000","$28,591,510","2019","2015","23",""
"","Terrence Ross","2016","SG","ORL","$10,000,000","$0","$10,000,000","0.106","$3,411,765","$10,500,000","3","$31,500,000","$21,589,837","2019","2016","24",""
"","Danny Green","2016","SG","SAS","$10,000,000","$0","$10,000,000","0.106","$10,000,000","$10,000,000","4","$40,000,000","$32,607,624","2019","2015","27",""
"","Omer Asik","2016","C","NOP","$9,904,494","$0","$9,904,494","0.105","$9,904,494","$11,595,505","5","$57,977,525","$47,457,976","2020","2015","28",""
"","Iman Shumpert","2016","SG","CLE","$9,662,921","$0","$9,662,921","0.103","$9,662,921","$10,000,000","4","$40,000,000","$25,863,981","2019","2015","24",""
"","Matthew Dellavedova","2016","PG","MIL","$9,607,500","$0","$9,607,500","0.102","$9,607,500","$9,607,500","4","$38,430,000","$12,061,438","2020","2016","25",""
"","Maurice Harkless","2016","SF","POR","$8,988,764","$0","$9,488,764","0.101","$9,488,764","$10,500,000","4","$42,000,000","$17,812,463","2020","2016","22",""
"","Jerryd Bayless","2016","PG","PHI","$9,424,084","$0","$9,424,084","0.100","$9,424,084","$9,000,000","3","$27,000,000","$30,436,988","2019","2016","27",""
"","Trevor Booker","2016","PF","BKN","$9,250,000","$0","$9,250,000","0.098","$9,250,000","$9,187,500","2","$18,375,000","$25,043,913","2018","2016","28",""
"","Meyers Leonard","2016","PF","POR","$9,213,483","$0","$9,213,483","0.098","$9,213,483","$10,250,000","4","$41,000,000","$18,955,962","2020","2016","23",""
"","Gerald Henderson","2016","SG","PHI","$9,000,000","$0","$9,000,000","0.096","$9,000,000","$9,000,000","2","$18,000,000","$35,973,706","2018","2016","28",""
"","Taj Gibson","2016","PF","OKC","$8,950,000","$0","$8,950,000","0.095","$2,579,706","$8,250,000","4","$33,000,000","$38,275,668","2017","2013","27",""
"","Jeff Teague","2016","PG","IND","$8,000,000","$0","$8,800,000","0.093","$8,000,000","$8,000,000","4","$32,000,000","$39,355,440","2017","2013","24",""
"","Tiago Splitter","2016","PF","PHI","$8,250,000","$0","$8,550,000","0.091","$2,377,941","$9,000,000","4","$36,000,000","$46,850,982","2017","2013","27",""
"","Ersan Ilyasova","2016","PF","ATL","$8,400,000","$0","$8,400,000","0.089","$8,400,000","$8,000,000","5","$40,000,000","$61,753,372","2017","2012","24",""
"","Dwight Powell","2016","PF","DAL","$8,375,000","$0","$8,375,000","0.089","$8,375,000","$9,317,188","4","$37,268,750","$9,727,395","0","2016","24",""
"","Avery Bradley","2016","SG","BOS","$8,269,663","$0","$8,269,663","0.088","$8,269,663","$8,000,000","4","$32,000,000","$29,978,423","2018","2014","23",""
"","E'Twaun Moore","2016","SG","NOP","$8,081,363","$0","$8,081,363","0.086","$8,081,363","$8,500,000","4","$34,000,000","$12,453,726","2020","2016","26",""
"","Darrell Arthur","2016","PF","DEN","$8,070,175","$0","$8,070,175","0.086","$8,070,175","$7,666,667","3","$23,000,000","$25,362,127","2019","2016","27",""
"","Kosta Koufos","2016","C","SAC","$8,046,500","$0","$8,046,500","0.085","$8,046,500","$8,219,750","4","$32,879,000","$30,162,284","2019","2015","25",""
"","Tyler Zeller","2016","C","BOS","$8,000,000","$0","$8,000,000","0.085","$8,000,000","$8,000,000","2","$16,000,000","$15,517,295","2018","2016","25",""
"","Sergio Rodriguez","2016","SG","PHI","$8,000,000","$0","$8,000,000","0.085","$8,000,000","$8,000,000","1","$8,000,000","$8,000,000","2017","2016","29",""
"","Garrett Temple","2016","SG","SAC","$8,000,000","$0","$8,000,000","0.085","$8,000,000","$8,000,000","3","$24,000,000","$12,026,925","2019","2016","29",""
"","Anthony Tolliver","2016","PF","SAC","$8,000,000","$0","$8,000,000","0.085","$8,000,000","$8,000,000","2","$16,000,000","$20,641,489","2018","2016","30",""
"","George Hill","2016","PG","UTA","$8,000,000","$0","$8,000,000","0.085","$8,000,000","$8,000,000","5","$40,000,000","$44,924,305","2017","2012","25",""
"","Channing Frye","2016","PF","CLE","$7,806,971","$0","$7,806,971","0.083","$7,806,971","$8,000,000","4","$32,000,000","$58,815,294","2018","2014","30",""
"","Trevor Ariza","2016","SF","HOU","$7,806,971","$0","$7,806,971","0.083","$7,806,971","$8,000,001","4","$32,000,002","$67,574,565","2018","2014","28",""
"","Al-Farouq Aminu","2016","PF","POR","$7,680,965","$0","$7,680,965","0.082","$7,680,965","$7,500,000","4","$30,000,000","$28,183,556","2019","2015","24",""
"","Cole Aldrich","2016","C","MIN","$7,643,979","$0","$7,643,979","0.081","$7,643,979","$7,300,000","3","$21,900,000","$17,053,715","2019","2016","27",""
"","Corey Brewer","2016","SG","LAL","$7,612,172","$0","$7,612,172","0.081","$2,238,874","$7,806,971","3","$23,420,913","$45,505,401","2018","2015","28",""
"","Festus Ezeli","2016","C","POR","$7,400,000","$0","$7,400,000","0.079","$7,400,000","$7,566,500","2","$15,133,000","$12,609,508","2018","2016","26",""
"","Markieff Morris","2016","PF","WAS","$7,400,000","$0","$7,400,000","0.079","$7,400,000","$8,000,000","4","$32,000,000","$24,031,329","2019","2015","25",""
"","J.J. Redick","2016","SG","LAC","$7,377,500","$0","$7,377,500","0.078","$7,377,500","$6,938,750","4","$27,755,000","$55,516,715","2017","2013","28",""
"","Cory Joseph","2016","PG","TOR","$7,315,000","$0","$7,315,000","0.078","$7,315,000","$7,472,500","4","$29,890,000","$19,292,660","2019","2015","23",""
"","D.J. Augustin","2016","PG","ORL","$7,250,000","$0","$7,250,000","0.077","$7,250,000","$7,250,000","4","$29,000,000","$28,512,263","2020","2016","28",""
"","Boban Marjanovic","2016","C","DET","$7,000,000","$0","$7,000,000","0.074","$7,000,000","$7,000,000","3","$21,000,000","$8,200,000","2019","2016","27",""
"","Louis Williams","2016","SG","HOU","$7,000,000","$0","$7,000,000","0.074","$2,058,824","$7,000,000","3","$21,000,000","$50,198,368","2018","2015","28",""
"","Boris Diaw","2016","C","UTA","$6,500,000","$0","$7,000,000","0.074","$7,000,000","$7,000,000","4","$28,000,000","$80,904,717","2018","2014","31",""
"","Ed Davis","2016","PF","POR","$6,666,667","$0","$6,666,667","0.071","$6,666,667","$6,666,667","3","$20,000,000","$23,569,109","2018","2015","25",""
"","Isaiah Thomas","2016","PG","BOS","$6,587,132","$0","$6,587,132","0.070","$6,587,132","$6,750,001","4","$27,000,002","$23,914,451","2018","2014","24",""
"","Victor Oladipo","2016","SG","OKC","$6,552,960","$0","$6,552,960","0.070","$6,552,960","$5,371,860","4","$21,487,440","$21,487,440","0","2013","20",""
"","Jodie Meeks","2016","SG","ORL","$6,540,000","$0","$6,540,000","0.069","$6,540,000","$6,270,000","3","$18,810,000","$23,791,531","2017","2014","26",""
"","Jeremy Lamb","2016","SG","CHA","$6,511,628","$0","$6,511,628","0.069","$6,511,628","$7,000,000","3","$21,000,000","$15,879,344","2019","2016","23",""
"","Aron Baynes","2016","C","DET","$6,500,000","$0","$6,500,000","0.069","$6,500,000","$6,500,000","3","$19,500,000","$16,105,460","2018","2015","28",""
"","Spencer Hawes","2016","PF","MIL","$5,782,450","$0","$6,348,759","0.067","$3,299,398","$5,663,088","4","$22,652,350","$45,125,010","2018","2014","25",""
"","Marco Belinelli","2016","SG","CHA","$6,333,333","$0","$6,333,333","0.067","$6,333,333","$6,333,333","3","$19,000,000","$30,072,723","2018","2015","28",""
"","Jae Crowder","2016","SF","BOS","$6,286,408","$0","$6,286,408","0.067","$6,286,408","$7,000,000","5","$35,000,000","$15,387,131","2020","2015","24",""
"","Tarik Black","2016","PF","LAL","$6,191,000","$0","$6,191,000","0.066","$6,191,000","$6,423,163","2","$12,846,325","$7,543,395","2018","2016","24",""
"","Lance Thomas","2016","SF","NYK","$6,191,000","$0","$6,191,000","0.066","$6,191,000","$6,887,488","4","$27,549,950","$9,899,317","2020","2016","27",""
"","Andrew Nicholson","2016","PF","BKN","$6,088,993","$0","$6,088,993","0.065","$1,790,880","$6,500,000","4","$26,000,000","$12,915,586","2020","2016","26",""
"","Patrick Patterson","2016","PF","TOR","$6,050,000","$0","$6,050,000","0.064","$6,050,000","$6,050,000","3","$18,150,001","$26,752,871","2017","2014","24",""
"","Andrew Wiggins","2016","SF","MIN","$6,006,600","$0","$6,006,600","0.064","$6,006,600","$6,212,561","4","$24,850,243","$17,275,920","2018","2014","18",""
"","Ramon Sessions","2016","PG","CHA","$6,000,000","$0","$6,000,000","0.064","$6,000,000","$6,000,000","1","$6,000,000","$32,459,281","2018","2016","29",""
"","Ishmael Smith","2016","PG","DET","$6,000,000","$0","$6,000,000","0.064","$6,000,000","$6,000,000","3","$18,000,000","$11,863,089","2019","2016","27",""
"","Patrick Beverley","2016","PG","HOU","$6,000,000","$0","$6,000,000","0.064","$6,000,000","$5,756,757","4","$23,027,026","$15,260,849","2019","2015","26",""
"","Wayne Ellington","2016","SG","MIA","$6,000,000","$0","$6,000,000","0.064","$6,000,000","$6,135,000","2","$12,270,000","$18,957,827","2018","2016","28",""
"","Alex Abrines","2016","SG","OKC","$5,994,764","$0","$5,994,764","0.064","$5,994,764","$5,725,000","3","$17,175,000","$5,994,764","2019","2016","22",""
"","Karl-Anthony Towns","2016","C","MIN","$5,960,160","$0","$5,960,160","0.063","$5,960,160","$6,430,009","4","$25,720,035","$11,663,760","0","2015","19",""
"","Ben Simmons","2016","PG","PHI","$5,903,160","$0","$5,903,160","0.063","$5,903,160","$6,655,113","4","$26,620,450","$5,903,160","0","2016","19",""
"","Otto Porter Jr.","2016","SF","WAS","$5,893,981","$0","$5,893,981","0.063","$5,893,981","$4,826,355","4","$19,305,421","$19,305,421","2017","2013","19",""
"","Nikola Mirotic","2016","PF","CHI","$5,782,450","$0","$5,782,450","0.061","$5,782,450","$5,543,725","3","$16,631,175","$16,631,175","2017","2014","22",""
"","Shaun Livingston","2016","PG","GSW","$5,782,450","$0","$5,782,450","0.061","$5,782,450","$5,543,725","3","$16,631,175","$41,164,535","2017","2014","28",""
"","Josh McRoberts","2016","PF","MIA","$5,782,450","$0","$5,782,450","0.061","$5,782,450","$5,663,088","4","$22,652,350","$27,682,106","2018","2014","26",""
"","Brandan Wright","2016","PF","MEM","$5,709,880","$0","$5,709,880","0.061","$5,709,880","$5,709,880","3","$17,129,640","$33,793,620","2018","2015","27",""
"","Wesley Johnson","2016","SF","LAC","$5,628,000","$0","$5,628,000","0.060","$5,628,000","$5,881,260","3","$17,643,780","$19,862,351","2019","2016","28",""
"","Tyler Johnson","2016","SG","MIA","$5,628,000","$0","$5,628,000","0.060","$5,628,000","$12,500,000","4","$50,000,000","$6,807,695","2020","2016","23",""
"","Tony Allen","2016","SG","MEM","$5,505,618","$0","$5,505,618","0.058","$5,505,618","$5,000,000","4","$20,000,001","$38,612,404","2017","2013","30",""
"","Nick Young","2016","SG","LAL","$5,443,918","$0","$5,443,918","0.058","$5,443,918","$5,331,544","4","$21,326,174","$32,778,666","2018","2014","28",""
"","Jabari Parker","2016","PF","MIL","$5,374,320","$0","$5,374,320","0.057","$5,374,320","$7,413,237","3","$22,239,712","$15,457,320","2018","2014","18",""
"","D'Angelo Russell","2016","PG","LAL","$5,332,800","$0","$5,332,800","0.057","$5,332,800","$5,754,495","4","$23,017,978","$10,435,920","2019","2015","18",""
"","Cody Zeller","2016","C","CHA","$5,318,313","$0","$5,318,313","0.056","$5,318,313","$4,352,528","4","$17,410,113","$17,410,113","0","2013","20",""
"","P.J. Tucker","2016","SF","TOR","$5,300,000","$0","$5,300,000","0.056","$1,527,647","$5,500,000","3","$16,500,000","$18,559,206","2017","2014","28",""
"","Brandon Ingram","2016","SF","LAL","$5,281,680","$0","$5,281,680","0.056","$5,281,680","$5,955,921","4","$23,823,685","$5,281,680","2020","2016","18",""
