"Rank","Player","Year","Pos","Team","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age",""
"","Myles Turner","2021","C","IND","$17,500,000","$0","$18,000,000","0.160","$18,000,000","$20,000,000","4","$80,000,000","$64,176,804","0","2019","22",""
"","Terry Rozier","2021","PG","CHA","$17,905,263","$0","$17,905,263","0.159","$17,905,263","$18,900,000","3","$56,700,000","$64,226,289","2022","2019","24",""
"","Ricky Rubio","2021","PG","IND","$17,800,000","$0","$17,800,000","0.158","$6,444,828","$17,000,000","3","$51,000,000","$120,178,908","2022","2019","28",""
"","Caris LeVert","2021","SG","CLE","$17,500,000","$0","$17,500,000","0.156","$6,336,207","$17,500,000","3","$52,500,000","$41,062,875","2023","2020","25",""
"","Joe Harris","2021","SG","BKN","$17,357,143","$0","$17,357,143","0.154","$17,357,143","$18,750,000","4","$75,000,000","$53,184,079","2024","2020","28",""
"","Clint Capela","2021","C","ATL","$17,103,448","$0","$17,103,448","0.152","$17,103,448","$18,000,000","5","$90,000,000","$69,355,791","0","2018","23",""
"","Aaron Gordon","2021","PF","DEN","$16,409,091","$0","$16,409,091","0.146","$16,409,091","$20,000,000","4","$80,000,000","$92,777,983","2022","2018","22",""
"","Davis Bertans","2021","PF","DAL","$16,000,000","$0","$16,000,000","0.142","$5,425,287","$16,000,000","5","$80,000,000","$46,418,582","2025","2020","27",""
"","Marcus Morris Sr.","2021","SF","LAC","$15,627,907","$0","$15,627,907","0.139","$15,627,907","$16,000,000","4","$64,000,000","$72,877,547","2024","2020","30",""
"","Dejounte Murray","2021","PG","SAS","$15,428,880","$0","$15,428,880","0.137","$15,428,880","$16,000,000","4","$64,000,000","$35,929,149","2024","2020","23",""
"","Malik Beasley","2021","SG","MIN","$14,391,964","$100,000","$14,491,964","0.129","$14,391,964","$15,000,000","4","$60,000,000","$35,680,641","2024","2020","23",""
"","Patrick Beverley","2021","PG","MIN","$14,320,987","$0","$14,320,987","0.127","$14,320,987","$13,333,333","3","$40,000,000","$65,029,784","0","2019","30",""
"","Thaddeus Young","2021","PF","TOR","$14,190,000","$0","$14,190,000","0.126","$4,811,552","$14,545,000","3","$43,635,000","$135,403,318","2022","2019","30",""
"","Jonas Valanciunas","2021","C","NOP","$14,000,000","$0","$14,000,000","0.125","$14,000,000","$15,000,000","3","$45,000,000","$105,621,944","2022","2019","26",""
"","Marcus Smart","2021","PG","BOS","$13,839,285","$0","$13,839,285","0.123","$13,839,285","$12,999,975","4","$51,999,900","$65,546,568","2022","2018","23",""
"","Christian Wood","2021","C","HOU","$13,666,667","$0","$13,666,667","0.122","$13,666,667","$13,666,667","3","$41,000,000","$30,918,089","2023","2020","24",""
"","Taurean Prince","2021","PF","MIN","$13,000,000","$0","$13,334,375","0.119","$13,334,375","$12,625,000","2","$25,250,000","$36,116,417","2022","2020","25",""
"","Brook Lopez","2021","C","MIL","$13,302,325","$0","$13,302,325","0.118","$13,302,325","$13,000,000","4","$52,000,000","$158,142,697","2023","2019","30",""
"","Kentavious Caldwell-Pope","2021","SG","WAS","$13,038,862","$0","$13,038,862","0.116","$13,038,862","$13,038,862","3","$39,116,585","$74,487,117","0","2020","26",""
"","Robert Covington","2021","PF","LAC","$12,975,471","$0","$12,975,471","0.115","$4,847,159","$11,719,782","4","$46,879,127","$66,526,780","2022","2018","27",""
"","T.J. Warren","2021","SF","IND","$12,690,000","$0","$12,690,000","0.113","$12,690,000","$11,750,000","4","$47,000,000","$55,600,426","2022","2018","24",""
"","Deandre Ayton","2021","C","PHX","$12,632,950","$0","$12,632,950","0.112","$12,632,950","$10,094,808","4","$40,379,230","$39,781,548","2022","2018","19",""
"","Terrence Ross","2021","SG","ORL","$12,500,000","$0","$12,500,000","0.111","$12,500,000","$13,500,000","4","$54,000,000","$80,308,587","2023","2019","27",""
"","Jordan Clarkson","2021","SG","UTA","$12,420,000","$0","$12,420,000","0.110","$12,420,000","$12,880,000","4","$51,520,000","$73,592,707","2024","2020","27",""
"","Dillon Brooks","2021","SF","MEM","$12,200,000","$0","$12,200,000","0.109","$12,200,000","$11,666,667","3","$35,000,000","$27,311,220","2023","2020","23",""
"","Jusuf Nurkic","2021","C","POR","$12,000,000","$0","$12,000,000","0.107","$12,000,000","$12,000,000","4","$48,000,000","$59,395,180","2022","2018","23",""
"","Josh Richardson","2021","SG","SAS","$11,615,328","$0","$11,615,328","0.103","$3,938,531","$10,491,264","4","$41,965,056","$44,203,881","0","2018","24",""
"","Marvin Bagley III","2021","PF","DET","$11,312,114","$0","$11,312,114","0.101","$3,835,717","$9,034,369","4","$36,137,474","$35,602,717","2022","2018","18",""
"","Dwight Powell","2021","C","DAL","$11,080,125","$0","$11,080,125","0.099","$11,080,125","$11,080,125","3","$33,240,375","$60,140,184","2023","2020","28",""
"","Zion Williamson","2021","PF","NOP","$10,733,400","$0","$10,733,400","0.095","$10,733,400","$11,067,784","4","$44,271,137","$30,126,480","0","2019","18",""
"","Larry Nance Jr.","2021","PF","NOP","$10,690,909","$0","$10,690,909","0.095","$3,747,962","$11,200,000","4","$44,800,000","$40,438,871","0","2019","25",""
"","Jeremy Lamb","2021","SG","SAC","$10,500,000","$0","$10,500,000","0.093","$3,681,034","$10,500,000","3","$31,500,000","$54,392,500","2022","2019","26",""
"","Anthony Edwards","2021","SG","MIN","$10,245,480","$0","$10,245,480","0.091","$10,245,480","$11,067,784","4","$44,271,137","$20,002,920","2024","2020","18",""
"","Serge Ibaka","2021","C","MIL","$9,720,900","$0","$10,223,705","0.091","$3,798,972","$9,489,450","2","$18,978,900","$138,344,340","2022","2020","30",""
"","Luka Doncic","2021","PG","DAL","$10,174,391","$0","$10,174,391","0.091","$10,174,391","$8,116,938","4","$32,467,751","$31,987,541","2022","2018","18",""
"","Kyle Anderson","2021","PF","MEM","$9,937,150","$0","$9,937,150","0.088","$9,937,150","$9,289,075","4","$37,156,300","$42,169,578","2022","2018","24",""
"","Montrezl Harrell","2021","C","CHA","$9,720,900","$0","$9,720,900","0.086","$3,296,167","$9,489,450","2","$18,978,900","$34,120,282","2022","2020","25",""
"","Derrick Jones Jr.","2021","SF","CHI","$9,720,900","$0","$9,720,900","0.086","$9,720,900","$9,489,450","2","$18,978,900","$22,977,952","2022","2020","22",""
"","Derrick Favors","2021","C","OKC","$9,720,900","$0","$9,720,900","0.086","$9,720,900","$9,720,900","3","$29,162,700","$120,546,934","2023","2020","28",""
"","Jae Crowder","2021","SF","PHX","$9,720,900","$0","$9,720,900","0.086","$9,720,900","$9,720,900","3","$29,162,700","$55,795,035","2023","2020","29",""
"","Ja Morant","2021","PG","MEM","$9,603,360","$0","$9,603,360","0.085","$9,603,360","$9,904,960","4","$39,619,840","$27,500,400","0","2019","19",""
"","Mason Plumlee","2021","C","CHA","$8,137,500","$0","$9,248,333","0.082","$8,137,500","$8,220,833","3","$24,662,500","$64,325,952","2023","2020","29",""
"","Jaren Jackson Jr.","2021","PF","MEM","$9,180,560","$0","$9,180,560","0.082","$9,180,560","$7,320,110","4","$29,280,440","$28,847,473","0","2018","18",""
"","James Wiseman","2021","C","GSW","$9,166,800","$0","$9,166,800","0.082","$9,166,800","$9,904,960","4","$39,619,840","$17,897,040","2024","2020","18",""
"","De'Anthony Melton","2021","SG","MEM","$8,805,976","$0","$8,805,976","0.078","$8,805,976","$8,656,922","4","$34,627,688","$20,654,987","2024","2020","21",""
"","Royce O'Neale","2021","SF","UTA","$8,800,000","$0","$8,800,000","0.078","$8,800,000","$9,000,000","4","$36,000,000","$21,011,220","2024","2020","26",""
"","Maxi Kleber","2021","PF","DAL","$8,750,000","$0","$8,750,000","0.078","$8,750,000","$8,900,000","4","$35,600,000","$27,493,857","0","2019","26",""
"","Jakob Poeltl","2021","C","SAS","$8,750,000","$0","$8,750,000","0.078","$8,750,000","$8,750,000","3","$26,250,000","$28,848,978","2023","2020","24",""
"","Thomas Bryant","2021","C","WAS","$8,666,667","$0","$8,666,667","0.077","$8,666,667","$8,333,333","3","$25,000,000","$26,693,857","2022","2019","21",""
"","R.J. Barrett","2021","SG","NYK","$8,623,920","$0","$8,623,920","0.077","$8,623,920","$8,899,069","4","$35,596,275","$24,695,640","0","2019","18",""
"","Delon Wright","2021","PG","ATL","$8,526,316","$0","$8,526,316","0.076","$8,526,316","$9,350,000","3","$28,050,000","$33,676,633","2022","2019","26",""
"","Dario Saric","2021","PF","PHX","$8,510,000","$0","$8,510,000","0.076","$8,510,000","$9,000,000","3","$27,000,000","$28,292,042","2023","2020","25",""
"","Tyus Jones","2021","PG","MEM","$7,600,000","$0","$8,376,286","0.075","$8,376,286","$8,815,100","3","$26,445,300","$32,409,999","2022","2019","22",""
"","Trae Young","2021","PG","ATL","$8,326,471","$0","$8,326,471","0.074","$8,326,471","$6,631,928","4","$26,527,711","$26,135,649","2022","2018","19",""
"","LaMelo Ball","2021","PG","CHA","$8,231,760","$0","$8,231,760","0.073","$8,231,760","$8,899,069","4","$35,596,275","$16,071,720","2024","2020","18",""
"","Seth Curry","2021","SG","BKN","$8,207,518","$0","$8,207,518","0.073","$2,783,009","$8,000,000","4","$32,000,000","$33,050,810","2023","2019","28",""
"","Cedi Osman","2021","SF","CLE","$8,133,334","$0","$8,133,334","0.072","$8,133,334","$7,779,711","4","$31,118,844","$25,109,282","2024","2020","24",""
"","De'Andre Hunter","2021","SF","ATL","$7,775,400","$0","$7,775,400","0.069","$7,775,400","$8,025,410","4","$32,101,641","$21,823,988","0","2019","21",""
"","Mohamed Bamba","2021","C","ORL","$7,568,743","$0","$7,568,743","0.067","$7,568,743","$6,025,106","4","$24,100,423","$23,744,323","2021","2018","19",""
"","Ivica Zubac","2021","C","LAC","$7,518,518","$0","$7,518,518","0.067","$7,518,518","$7,000,000","3","$21,000,000","$24,487,425","2023","2019","21",""
"","Patrick Williams","2021","SF","CHI","$7,422,000","$0","$7,422,000","0.066","$7,422,000","$8,025,410","4","$32,101,641","$14,490,360","2024","2020","18",""
"","Darius Garland","2021","PG","CLE","$7,040,880","$0","$7,040,880","0.063","$7,040,880","$7,270,829","4","$29,083,315","$20,162,520","0","2019","18",""
"","Chris Boucher","2021","PF","TOR","$7,020,000","$0","$7,020,000","0.062","$7,020,000","$6,760,000","2","$13,520,000","$15,466,385","2022","2020","26",""
"","Wendell Carter Jr.","2021","C","ORL","$6,920,027","$0","$6,920,027","0.062","$6,920,027","$5,502,867","4","$22,011,467","$21,686,380","2022","2018","18",""
"","Juancho Hernangomez","2021","PF","UTA","$6,175,440","$0","$6,803,190","0.061","$2,757,212","$7,012,440","3","$21,037,320","$22,640,296","2023","2020","24",""
"","Isaac Okoro","2021","SG","CLE","$6,720,720","$0","$6,720,720","0.060","$6,720,720","$7,270,829","4","$29,083,315","$13,121,640","2024","2020","18",""
"","Jarrett Culver","2021","SG","MEM","$6,395,160","$0","$6,395,160","0.057","$6,395,160","$6,605,536","4","$26,422,143","$18,313,080","2022","2019","19",""
"","Collin Sexton","2021","PG","CLE","$6,349,671","$0","$6,349,671","0.056","$6,349,671","$5,043,778","4","$20,175,111","$19,877,301","2022","2018","18",""
"","Onyeka Okongwu","2021","C","ATL","$6,104,280","$0","$6,104,280","0.054","$6,104,280","$6,605,536","4","$26,422,143","$11,917,920","0","2020","19",""
"","Justin Holiday","2021","SG","SAC","$6,006,420","$0","$6,006,420","0.053","$2,105,699","$6,006,420","3","$18,019,260","$28,022,697","2023","2020","30",""
"","Kevin Knox","2021","SF","ATL","$5,845,978","$0","$5,845,978","0.052","$5,845,978","$4,638,675","4","$18,554,698","$21,203,930","2022","2018","18",""
"","Coby White","2021","PG","CHI","$5,837,760","$0","$5,837,760","0.052","$5,837,760","$6,032,879","4","$24,131,515","$16,385,865","2023","2019","18",""
"","Killian Hayes","2021","PG","DET","$5,572,680","$0","$5,572,680","0.050","$5,572,680","$6,032,879","4","$24,131,515","$10,879,800","2024","2020","18",""
"","Mikal Bridges","2021","SF","PHX","$5,557,725","$0","$5,557,725","0.049","$5,557,725","$4,407,671","4","$17,630,685","$17,370,623","2022","2018","21",""
"","Shai Gilgeous-Alexander","2021","PG","OKC","$5,495,532","$0","$5,495,532","0.049","$5,495,532","$4,241,283","4","$16,965,132","$16,718,075","2022","2018","19",""
"","Miles Bridges","2021","SF","CHA","$5,421,493","$0","$5,421,493","0.048","$5,421,493","$4,079,463","4","$16,317,853","$16,083,141","2022","2018","19",""
"","Jaxson Hayes","2021","C","NOP","$5,348,280","$0","$5,348,280","0.048","$5,348,280","$5,529,623","4","$22,118,492","$15,315,480","2023","2019","18",""
"","Pat Connaughton","2021","SG","MIL","$5,333,334","$0","$5,333,334","0.047","$5,333,334","$5,333,333","3","$16,000,000","$16,499,077","0","2020","26",""
"","Michael Porter Jr.","2021","SF","DEN","$5,258,735","$0","$5,258,735","0.047","$5,258,735","$3,773,274","4","$15,093,095","$14,881,258","0","2018","19",""
"","Kevon Looney","2021","C","GSW","$5,178,572","$0","$5,178,572","0.046","$5,178,572","$4,821,429","3","$14,464,287","$19,538,458","2022","2019","22",""
"","Troy Brown Jr.","2021","SF","CHI","$5,170,564","$0","$5,170,564","0.046","$5,170,564","$3,627,991","4","$14,511,964","$14,310,747","2022","2018","18",""
"","Obi Toppin","2021","PF","NYK","$5,105,160","$0","$5,105,160","0.045","$5,105,160","$5,529,623","4","$22,118,492","$9,967,200","2024","2020","21",""
"","Josh Jackson","2021","SG","SAC","$5,005,350","$0","$5,005,350","0.045","$1,697,216","$4,886,175","2","$9,772,350","$27,522,173","2022","2020","22",""
"","Rui Hachimura","2021","PF","WAS","$4,916,160","$0","$4,916,160","0.044","$4,916,160","$5,085,337","4","$20,341,348","$13,798,838","2023","2019","20",""
"","Deni Avdija","2021","SF","WAS","$4,692,840","$0","$4,692,840","0.042","$4,692,840","$5,085,337","4","$20,341,348","$9,162,000","0","2020","18",""
"","Donte DiVincenzo","2021","SG","SAC","$4,675,830","$0","$4,675,830","0.042","$1,585,483","$3,276,698","4","$13,106,790","$12,925,178","2022","2018","20",""
"","Cam Reddish","2021","SF","NYK","$4,670,160","$0","$4,670,160","0.042","$2,335,080","$4,832,084","4","$19,328,334","$13,373,880","2023","2019","19",""
"","Jalen Smith","2021","PF","IND","$4,458,000","$0","$4,458,000","0.040","$1,511,621","$4,832,084","4","$19,328,334","$8,703,720","2022","2020","19",""
"","Lonnie Walker IV","2021","SG","SAS","$4,447,896","$0","$4,447,896","0.040","$4,447,896","$3,114,384","4","$12,457,536","$12,285,006","2022","2018","19",""
"","Cameron Johnson","2021","SF","PHX","$4,437,000","$0","$4,437,000","0.039","$4,437,000","$4,648,375","4","$18,593,499","$12,453,510","2023","2019","22",""
"","Kevin Huerter","2021","SG","ATL","$4,253,357","$0","$4,253,357","0.038","$4,253,357","$2,975,629","4","$11,902,517","$11,737,750","0","2018","19",""
"","Devin Vassell","2021","SG","SAS","$4,235,160","$0","$4,235,160","0.038","$4,235,160","$4,648,375","4","$18,593,499","$8,268,600","0","2020","19",""
"","PJ Washington","2021","PF","CHA","$4,215,120","$0","$4,215,120","0.038","$4,215,120","$3,017,640","4","$12,070,560","$11,831,070","2023","2019","20",""
"","Josh Okogie","2021","SG","MIN","$4,087,904","$0","$4,087,904","0.036","$4,087,904","$2,857,586","4","$11,430,344","$11,272,177","2022","2018","19",""
"","Grayson Allen","2021","SG","MIL","$4,054,695","$0","$4,054,695","0.036","$4,054,695","$1,762,260","4","$7,049,040","$10,951,898","0","2018","22",""
"","Tyrese Haliburton","2021","PG","IND","$4,023,600","$0","$4,023,600","0.036","$1,410,572","$4,469,749","4","$17,878,995","$7,855,440","2024","2020","19",""
"","Tyler Herro","2021","SG","MIA","$4,004,280","$0","$4,004,280","0.036","$4,004,280","$4,297,209","4","$17,188,836","$11,239,208","0","2019","18",""
"","Dorian Finney-Smith","2021","SF","DAL","$4,000,000","$0","$4,000,000","0.036","$4,000,000","$4,000,000","3","$12,000,000","$15,151,033","2022","2019","25",""
"","Aaron Holiday","2021","PG","PHX","$3,980,551","$0","$3,980,551","0.035","$1,349,727","$2,619,338","4","$10,477,351","$10,477,351","2022","2018","21",""
"","Jake Layman","2021","SF","MIN","$3,940,184","$0","$3,940,184","0.035","$3,940,184","$3,761,085","3","$11,283,255","$14,516,943","2022","2019","24",""
"","Anfernee Simons","2021","SG","POR","$3,938,818","$0","$3,938,818","0.035","$3,938,818","$2,543,985","4","$10,175,938","$10,041,591","2022","2018","18",""
"","Kira Lewis Jr.","2021","PG","NOP","$3,822,240","$0","$3,822,240","0.034","$3,822,240","$4,297,209","4","$17,188,836","$7,462,440","2024","2020","18",""
"","Romeo Langford","2021","SG","SAS","$3,804,360","$0","$3,804,360","0.034","$1,289,984","$4,132,054","4","$16,528,217","$10,677,810","2023","2019","19",""
"","Landry Shamet","2021","SG","PHX","$3,768,342","$0","$3,768,342","0.034","$3,768,342","$2,389,286","4","$9,557,142","$9,432,447","0","2018","20",""
"","Robert Williams III","2021","C","BOS","$3,661,976","$0","$3,661,976","0.033","$3,661,976","$2,320,964","4","$9,283,856","$9,162,761","2022","2018","20",""
"","Aaron Nesmith","2021","SF","BOS","$3,631,200","$0","$3,631,200","0.032","$3,631,200","$4,132,054","4","$16,528,217","$7,089,600","0","2020","20",""
"","Cole Anthony","2021","PG","ORL","$3,449,400","$0","$3,449,400","0.031","$3,449,400","$3,971,993","4","$15,887,971","$6,734,520","0","2020","19",""
"","Isaiah Stewart","2021","C","DET","$3,277,080","$0","$3,277,080","0.029","$3,277,080","$3,774,548","4","$15,098,193","$6,398,160","2024","2020","18",""
"","Chuma Okeke","2021","PF","ORL","$3,277,080","$0","$3,277,080","0.029","$3,277,080","$3,774,548","4","$15,098,193","$6,398,160","2024","2020","21",""
"","Nickeil Alexander-Walker","2021","SG","UTA","$3,261,480","$0","$3,261,480","0.029","$1,105,904","$3,587,278","4","$14,349,113","$9,320,736","2023","2019","20",""
"","Trey Burke","2021","PG","DAL","$3,150,000","$0","$3,150,000","0.028","$3,150,000","$3,150,000","3","$9,450,000","$22,019,147","2023","2020","27",""
"","Aleksej Pokusevski","2021","PF","OKC","$3,113,160","$0","$3,113,160","0.028","$3,113,160","$3,587,278","4","$14,349,113","$6,078,000","2024","2020","18",""
"","Facundo Campazzo","2021","PG","DEN","$2,975,000","$0","$3,100,000","0.028","$3,100,000","$3,200,000","2","$6,400,000","$6,300,000","2022","2020","28",""
"","Goga Bitadze","2021","C","IND","$3,098,400","$0","$3,098,400","0.028","$3,098,400","$3,409,505","4","$13,638,019","$8,872,680","2023","2019","19",""
"","Josh Green","2021","SG","DAL","$2,957,520","$0","$2,957,520","0.026","$2,957,520","$3,409,505","4","$13,638,019","$5,774,280","0","2020","19",""
"","Matisse Thybulle","2021","SG","PHI","$2,840,160","$0","$2,840,160","0.025","$2,840,160","$3,128,282","4","$12,513,127","$8,133,600","2023","2019","21",""
"","Saddiq Bey","2021","SF","DET","$2,824,320","$0","$2,824,320","0.025","$2,824,320","$3,257,576","4","$13,030,303","$5,514,240","2024","2020","20",""
"","Brandon Clarke","2021","PF","MEM","$2,726,880","$0","$2,726,880","0.024","$2,726,880","$3,038,140","4","$12,152,560","$7,808,640","0","2019","22",""
"","Precious Achiuwa","2021","PF","TOR","$2,711,280","$0","$2,711,280","0.024","$2,711,280","$3,128,282","4","$12,513,127","$5,293,440","2024","2020","20",""
"","Grant Williams","2021","PF","BOS","$2,617,800","$0","$2,617,800","0.023","$2,617,800","$2,950,670","4","$11,802,681","$7,496,400","2023","2019","20",""
"","Tyrese Maxey","2021","PG","PHI","$2,602,920","$0","$2,602,920","0.023","$2,602,920","$3,038,140","4","$12,152,560","$5,081,760","2024","2020","19",""
"","Darius Bazley","2021","PF","OKC","$2,513,040","$0","$2,513,040","0.022","$2,513,040","$2,865,407","4","$11,461,629","$7,054,200","2023","2019","18",""
"","Zeke Nnaji","2021","PF","DEN","$2,498,760","$0","$2,498,760","0.022","$2,498,760","$2,950,670","4","$11,802,681","$4,878,600","0","2020","18",""
"","Ty Jerome","2021","SG","OKC","$2,412,840","$0","$2,412,840","0.021","$2,412,840","$2,782,354","4","$11,129,417","$6,772,268","2023","2019","21",""
"","Nassir Little","2021","SF","POR","$2,316,240","$0","$2,316,240","0.021","$2,316,240","$2,700,987","4","$10,803,948","$6,500,805","0","2019","18",""
"","RJ Hampton","2021","PG","ORL","$2,303,040","$0","$2,303,040","0.020","$2,303,040","$2,782,354","4","$11,129,417","$4,496,520","2023","2020","18",""
"","Dylan Windler","2021","SF","CLE","$2,239,200","$0","$2,239,200","0.020","$2,239,200","$2,612,430","4","$10,449,718","$6,285,203","2023","2019","22",""
