"Rank","Player","Year","Pos","Team","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age",""
"","Fred VanVleet","2022","PG","TOR","$21,250,000","$0","$21,250,000","0.172","$21,250,000","$21,250,000","4","$85,000,000","$81,447,873","2024","2020","25",""
"","Buddy Hield","2022","SG","IND","$20,522,728","$0","$21,177,750","0.171","$21,177,750","$23,500,000","4","$94,000,000","$84,806,658","2024","2020","27",""
"","Domantas Sabonis","2022","PF","SAC","$18,500,000","$0","$21,100,000","0.171","$21,100,000","$18,725,000","4","$74,900,000","$82,373,326","2024","2020","23",""
"","Jerami Grant","2022","PF","POR","$20,955,000","$0","$20,955,000","0.169","$20,955,000","$20,002,500","3","$60,007,500","$81,698,410","2023","2020","25",""
"","Eric Gordon","2022","SG","LAC","$19,568,360","$0","$19,568,360","0.158","$6,635,249","$18,893,589","4","$75,574,356","$176,573,293","2024","2020","31",""
"","Bojan Bogdanovic","2022","SF","DET","$19,343,000","$0","$19,550,000","0.158","$19,550,000","$18,275,000","4","$73,100,000","$103,629,296","0","2019","29",""
"","Caris LeVert","2022","SG","CLE","$18,796,296","$0","$18,796,296","0.152","$18,796,296","$17,500,000","3","$52,500,000","$59,859,171","2023","2020","25",""
"","Clint Capela","2022","C","ATL","$18,206,897","$0","$18,706,897","0.151","$18,206,897","$18,000,000","5","$90,000,000","$87,562,688","0","2018","23",""
"","Joe Harris","2022","SG","BKN","$18,642,857","$0","$18,642,857","0.151","$18,642,857","$18,750,000","4","$75,000,000","$71,826,936","2024","2020","28",""
"","Harrison Barnes","2022","PF","SAC","$18,352,273","$0","$18,352,273","0.148","$18,352,273","$21,250,000","4","$85,000,000","$166,158,501","2023","2019","26",""
"","Bogdan Bogdanovic","2022","SG","ATL","$18,000,000","$0","$18,000,000","0.146","$18,000,000","$18,000,000","4","$72,000,000","$80,466,913","0","2020","27",""
"","Dejounte Murray","2022","PG","ATL","$16,571,120","$0","$17,071,120","0.138","$17,071,120","$16,000,000","4","$64,000,000","$53,000,269","2024","2020","23",""
"","Marcus Morris Sr.","2022","SF","LAC","$16,372,093","$0","$16,372,093","0.132","$16,372,093","$16,000,000","4","$64,000,000","$89,249,640","2024","2020","30",""
"","Davis Bertans","2022","PF","DAL","$16,000,000","$0","$16,000,000","0.129","$16,000,000","$16,000,000","5","$80,000,000","$62,418,582","2025","2020","27",""
"","Malik Beasley","2022","SG","LAL","$15,458,035","$100,000","$15,558,035","0.126","$5,241,518","$15,000,000","4","$60,000,000","$51,138,676","2024","2020","23",""
"","Christian Wood","2022","C","DAL","$14,317,459","$0","$14,317,459","0.116","$14,317,459","$13,666,667","3","$41,000,000","$45,235,548","2023","2020","24",""
"","Kentavious Caldwell-Pope","2022","SG","DEN","$14,004,703","$0","$14,004,703","0.113","$14,004,703","$13,038,862","3","$39,116,585","$88,491,820","0","2020","26",""
"","Brook Lopez","2022","C","MIL","$13,906,976","$0","$13,906,976","0.112","$13,906,976","$13,000,000","4","$52,000,000","$172,049,673","2023","2019","30",""
"","Zion Williamson","2022","PF","NOP","$13,534,817","$0","$13,534,817","0.109","$13,534,817","$11,067,784","4","$44,271,137","$43,661,297","0","2019","18",""
"","Jordan Clarkson","2022","SG","UTA","$13,340,000","$0","$13,340,000","0.108","$13,340,000","$12,880,000","4","$51,520,000","$86,932,707","2024","2020","27",""
"","Ja Morant","2022","PG","MEM","$12,119,440","$0","$12,119,440","0.098","$12,119,440","$9,904,960","4","$39,619,840","$39,619,840","0","2019","19",""
"","Dillon Brooks","2022","SF","MEM","$11,400,000","$0","$11,400,000","0.092","$11,400,000","$11,666,667","3","$35,000,000","$38,711,220","2023","2020","23",""
"","Dwight Powell","2022","C","DAL","$11,080,125","$0","$11,080,125","0.090","$11,080,125","$11,080,125","3","$33,240,375","$71,220,309","2023","2020","28",""
"","R.J. Barrett","2022","SG","NYK","$10,900,635","$0","$10,900,635","0.088","$10,900,635","$8,899,069","4","$35,596,275","$35,596,275","0","2019","18",""
"","Anthony Edwards","2022","SG","MIN","$10,733,400","$0","$10,733,400","0.087","$10,733,400","$11,067,784","4","$44,271,137","$30,736,320","2024","2020","18",""
"","Jae Crowder","2022","SF","MIL","$10,183,800","$0","$10,183,800","0.082","$3,453,128","$9,720,900","3","$29,162,700","$65,978,835","2023","2020","29",""
"","De'Andre Hunter","2022","SF","ATL","$9,835,881","$0","$9,835,881","0.080","$9,835,881","$8,025,410","4","$32,101,641","$31,659,869","0","2019","21",""
"","Larry Nance Jr.","2022","PF","NOP","$9,672,727","$0","$9,672,727","0.078","$9,672,727","$11,200,000","4","$44,800,000","$50,111,598","0","2019","25",""
"","James Wiseman","2022","C","DET","$9,603,360","$0","$9,603,360","0.078","$3,256,312","$9,904,960","4","$39,619,840","$27,500,400","2024","2020","18",""
"","Jakob Poeltl","2022","C","TOR","$9,398,148","$0","$9,398,148","0.076","$3,186,728","$8,750,000","3","$26,250,000","$38,247,126","2023","2020","24",""
"","Dario Saric","2022","PF","OKC","$9,240,000","$0","$9,240,000","0.075","$3,133,103","$9,000,000","3","$27,000,000","$37,532,042","2023","2020","25",""
"","Royce O'Neale","2022","SF","BKN","$9,200,000","$0","$9,200,000","0.074","$9,200,000","$9,000,000","4","$36,000,000","$30,211,220","2024","2020","26",""
"","Mason Plumlee","2022","C","LAC","$8,525,000","$0","$9,080,417","0.073","$2,890,661","$8,220,833","3","$24,662,500","$72,850,952","2023","2020","29",""
"","Maxi Kleber","2022","PF","DAL","$9,000,000","$0","$9,000,000","0.073","$9,000,000","$8,900,000","4","$35,600,000","$36,493,857","0","2019","26",""
"","Darius Garland","2022","PG","CLE","$8,920,795","$0","$8,920,795","0.072","$8,920,795","$7,270,829","4","$29,083,315","$29,083,315","0","2019","18",""
"","LaMelo Ball","2022","PG","CHA","$8,623,920","$0","$8,623,920","0.070","$8,623,920","$8,899,069","4","$35,596,275","$24,695,640","2024","2020","18",""
"","Seth Curry","2022","SG","BKN","$8,496,653","$0","$8,496,653","0.069","$8,496,653","$8,000,000","4","$32,000,000","$41,547,463","2023","2019","28",""
"","De'Anthony Melton","2022","SG","PHI","$8,250,000","$0","$8,250,000","0.067","$8,250,000","$8,656,922","4","$34,627,688","$28,904,987","2024","2020","21",""
"","Patrick Williams","2022","SF","CHI","$7,775,400","$0","$7,775,400","0.063","$7,775,400","$8,025,410","4","$32,101,641","$22,265,760","2024","2020","18",""
"","Cedi Osman","2022","SF","CLE","$7,426,088","$0","$7,426,088","0.060","$7,426,088","$7,779,711","4","$31,118,844","$32,535,370","2024","2020","24",""
"","Coby White","2022","PG","CHI","$7,413,955","$0","$7,413,955","0.060","$7,413,955","$6,032,879","4","$24,131,515","$23,799,820","2023","2019","18",""
"","Isaac Okoro","2022","SG","CLE","$7,040,880","$0","$7,040,880","0.057","$7,040,880","$7,270,829","4","$29,083,315","$20,162,520","2024","2020","18",""
"","Jaxson Hayes","2022","C","NOP","$6,803,012","$0","$6,803,012","0.055","$6,803,012","$5,529,623","4","$22,118,492","$22,118,492","2023","2019","18",""
"","Onyeka Okongwu","2022","C","ATL","$6,395,160","$0","$6,395,160","0.052","$6,395,160","$6,605,536","4","$26,422,143","$18,313,080","0","2020","19",""
"","Rui Hachimura","2022","PF","LAL","$6,263,188","$0","$6,263,188","0.051","$2,735,645","$5,085,337","4","$20,341,348","$20,062,026","2023","2019","20",""
"","Cam Reddish","2022","SF","POR","$5,954,454","$0","$5,954,454","0.048","$2,019,039","$4,832,084","4","$19,328,334","$19,328,334","2023","2019","19",""
"","Cameron Johnson","2022","SF","BKN","$5,887,899","$0","$5,887,899","0.048","$1,996,472","$4,648,375","4","$18,593,499","$18,341,410","2023","2019","22",""
"","Killian Hayes","2022","PG","DET","$5,837,760","$0","$5,837,760","0.047","$5,837,760","$6,032,879","4","$24,131,515","$16,717,560","2024","2020","18",""
"","PJ Washington","2022","PF","CHA","$5,808,435","$0","$5,808,435","0.047","$5,808,435","$3,017,640","4","$12,070,560","$17,639,505","2023","2019","20",""
"","Pat Connaughton","2022","SG","MIL","$5,728,393","$0","$5,728,393","0.046","$5,728,393","$5,333,333","3","$16,000,000","$22,227,470","0","2020","26",""
"","Tyler Herro","2022","SG","MIA","$5,722,116","$0","$5,722,116","0.046","$5,722,116","$4,297,209","4","$17,188,836","$16,961,324","0","2019","18",""
"","Romeo Langford","2022","SG","SAS","$5,634,257","$0","$5,634,257","0.046","$5,634,257","$4,132,054","4","$16,528,217","$16,312,067","2023","2019","19",""
"","Obi Toppin","2022","PF","NYK","$5,348,280","$0","$5,348,280","0.043","$5,348,280","$5,529,623","4","$22,118,492","$15,315,480","2024","2020","21",""
"","Nickeil Alexander-Walker","2022","SG","MIN","$5,009,633","$0","$5,009,633","0.041","$1,727,460","$3,587,278","4","$14,349,113","$13,203,772","2023","2019","20",""
"","Deni Avdija","2022","SF","WAS","$4,916,160","$0","$4,916,160","0.040","$4,916,160","$5,085,337","4","$20,341,348","$14,078,160","0","2020","18",""
"","Devin Vassell","2022","SG","SAS","$4,437,000","$0","$4,437,000","0.036","$4,437,000","$4,648,375","4","$18,593,499","$12,705,600","0","2020","19",""
"","Matisse Thybulle","2022","SG","POR","$4,379,527","$0","$4,379,527","0.035","$1,485,012","$3,128,282","4","$12,513,127","$12,513,127","2023","2019","21",""
"","Brandon Clarke","2022","PF","MEM","$4,343,920","$0","$4,343,920","0.035","$4,343,920","$3,038,140","4","$12,152,560","$12,152,560","0","2019","22",""
"","Grant Williams","2022","PF","BOS","$4,306,281","$0","$4,306,281","0.035","$4,306,281","$2,950,670","4","$11,802,681","$11,802,681","2023","2019","20",""
"","Darius Bazley","2022","PF","PHX","$4,264,629","$0","$4,264,629","0.034","$1,446,052","$2,865,407","4","$11,461,629","$11,318,829","2023","2019","18",""
"","Tyrese Haliburton","2022","PG","IND","$4,215,120","$0","$4,215,120","0.034","$4,215,120","$4,469,749","4","$17,878,995","$12,070,560","2024","2020","19",""
"","Nassir Little","2022","SF","POR","$4,171,548","$0","$4,171,548","0.034","$4,171,548","$2,700,987","4","$10,803,948","$10,672,353","0","2019","18",""
"","Dylan Windler","2022","SF","CLE","$4,037,278","$0","$4,037,278","0.033","$4,037,278","$2,612,430","4","$10,449,718","$10,322,481","2023","2019","22",""
"","Kira Lewis Jr.","2022","PG","NOP","$4,004,280","$0","$4,004,280","0.032","$4,004,280","$4,297,209","4","$17,188,836","$11,466,720","2024","2020","18",""
"","Jordan Poole","2022","SG","GSW","$3,901,399","$0","$3,901,399","0.032","$3,901,399","$2,522,720","4","$10,090,879","$10,090,879","0","2019","19",""
"","Keldon Johnson","2022","SF","SAS","$3,873,025","$0","$3,873,025","0.031","$3,873,025","$2,504,346","4","$10,017,385","$9,895,473","0","2019","19",""
"","Aaron Nesmith","2022","SF","IND","$3,804,360","$0","$3,804,360","0.031","$3,804,360","$4,132,054","4","$16,528,217","$10,893,960","0","2020","20",""
"","Cole Anthony","2022","PG","ORL","$3,613,680","$0","$3,613,680","0.029","$3,613,680","$3,971,993","4","$15,887,971","$10,348,200","0","2020","19",""
"","Isaiah Stewart","2022","C","DET","$3,433,320","$0","$3,433,320","0.028","$3,433,320","$3,774,548","4","$15,098,193","$9,831,480","2024","2020","18",""
"","Chuma Okeke","2022","PF","ORL","$3,433,320","$0","$3,433,320","0.028","$3,433,320","$3,774,548","4","$15,098,193","$9,831,480","2024","2020","21",""
"","Aleksej Pokusevski","2022","PF","OKC","$3,261,480","$0","$3,261,480","0.026","$3,261,480","$3,587,278","4","$14,349,113","$9,339,480","2024","2020","18",""
"","Kevin Porter Jr.","2022","PG","HOU","$3,217,631","$0","$3,217,631","0.026","$3,217,631","$2,002,298","4","$8,009,193","$8,009,193","0","2019","18",""
"","Josh Green","2022","SG","DAL","$3,098,400","$0","$3,098,400","0.025","$3,098,400","$3,409,505","4","$13,638,019","$8,872,680","0","2020","19",""
"","Saddiq Bey","2022","SF","ATL","$2,959,080","$0","$2,959,080","0.024","$1,003,366","$3,257,576","4","$13,030,303","$8,473,320","2024","2020","20",""
"","Precious Achiuwa","2022","PF","TOR","$2,840,160","$0","$2,840,160","0.023","$2,840,160","$3,128,282","4","$12,513,127","$8,133,600","2024","2020","20",""
"","Tyrese Maxey","2022","PG","PHI","$2,726,880","$0","$2,726,880","0.022","$2,726,880","$3,038,140","4","$12,152,560","$7,808,640","2024","2020","19",""
"","Zeke Nnaji","2022","PF","DEN","$2,617,800","$0","$2,617,800","0.021","$2,617,800","$2,950,670","4","$11,802,681","$7,496,400","0","2020","18",""
"","Immanuel Quickley","2022","PG","NYK","$2,316,240","$0","$2,316,240","0.019","$2,316,240","$2,700,987","4","$10,803,948","$6,632,400","2024","2020","20",""
"","John Konchar","2022","SG","MEM","$2,300,000","$0","$2,300,000","0.019","$2,300,000","$2,250,000","4","$9,000,000","$6,600,000","0","2020","23",""
"","Payton Pritchard","2022","PG","BOS","$2,239,200","$0","$2,239,200","0.018","$2,239,200","$2,612,430","4","$10,449,718","$6,412,440","2024","2020","21",""
"","Udoka Azubuike","2022","C","UTA","$2,174,880","$0","$2,174,880","0.018","$2,174,880","$2,537,811","4","$10,151,244","$6,227,760","2023","2020","20",""
"","Jaden McDaniels","2022","PF","MIN","$2,161,440","$0","$2,161,440","0.017","$2,161,440","$2,522,720","4","$10,090,879","$6,189,480","0","2020","19",""
"","Malachi Flynn","2022","PG","TOR","$2,145,720","$0","$2,145,720","0.017","$2,145,720","$2,504,346","4","$10,017,385","$6,144,360","2024","2020","21",""
"","Desmond Bane","2022","SG","MEM","$2,130,240","$0","$2,130,240","0.017","$2,130,240","$2,486,231","4","$9,944,923","$6,099,840","2024","2020","21",""
"","Kenrich Williams","2022","PF","OKC","$2,000,000","$0","$2,000,000","0.016","$2,000,000","$2,000,000","3","$6,000,000","$8,166,763","0","2020","25",""
"","Shake Milton","2022","SG","PHI","$1,997,718","$0","$1,997,718","0.016","$1,997,718","$1,664,676","3","$4,994,028","$6,901,390","2023","2019","22",""
"","Dean Wade","2022","PF","CLE","$1,930,681","$0","$1,930,681","0.016","$1,930,681","$1,401,571","4","$5,606,283","$5,606,283","0","2019","22",""
"","Terance Mann","2022","SG","LAC","$1,930,681","$0","$1,930,681","0.016","$1,930,681","$1,433,534","3","$4,300,602","$6,168,783","0","2019","22",""
"","Jaylen Nowell","2022","SG","MIN","$1,930,681","$0","$1,930,681","0.016","$1,930,681","$1,657,821","4","$6,631,283","$6,543,783","2023","2019","19",""
"","Naz Reid","2022","C","MIN","$1,930,681","$0","$1,930,681","0.016","$1,930,681","$1,532,398","4","$6,129,593","$6,073,449","2023","2019","19",""
"","Jalen McDaniels","2022","SF","PHI","$1,930,681","$0","$1,930,681","0.016","$654,656","$1,532,398","4","$6,129,593","$6,073,449","2023","2019","20",""
"","Daniel Gafford","2022","C","WAS","$1,930,681","$0","$1,930,681","0.016","$1,930,681","$1,532,398","4","$6,129,593","$6,073,449","0","2019","20",""
"","Chimezie Metu","2022","C","SAC","$1,910,860","$0","$1,910,860","0.015","$1,910,860","$1,457,885","3","$4,373,656","$6,590,419","2023","2020","22",""
"","Oshae Brissett","2022","SF","IND","$1,846,738","$0","$1,846,738","0.015","$1,846,738","$1,435,261","3","$4,305,784","$4,803,824","2023","2020","21",""
"","Nick Richards","2022","C","CHA","$1,782,621","$0","$1,782,621","0.014","$1,782,621","$1,433,534","3","$4,300,602","$4,300,602","0","2020","22",""
"","Lamar Stevens","2022","SF","CLE","$1,782,621","$0","$1,782,621","0.014","$1,782,621","$1,470,912","4","$5,883,649","$3,952,968","2024","2020","22",""
"","Kenyon Martin Jr.","2022","SF","HOU","$1,782,621","$0","$1,782,621","0.014","$1,782,621","$1,532,398","4","$6,129,593","$4,198,912","2024","2020","18",""
"","Xavier Tillman","2022","C","MEM","$1,782,621","$0","$1,782,621","0.014","$1,782,621","$1,632,821","4","$6,531,283","$4,600,602","2024","2020","20",""
"","Naji Marshall","2022","SF","NOP","$1,782,621","$0","$1,782,621","0.014","$1,782,621","$1,337,821","4","$5,351,283","$3,420,602","2024","2020","21",""
"","Paul Reed","2022","C","PHI","$1,782,621","$0","$1,782,621","0.014","$1,782,621","$1,303,243","3","$3,909,730","$3,909,730","2023","2020","20",""
"","Tre Jones","2022","PG","SAS","$1,782,621","$0","$1,782,621","0.014","$1,782,621","$1,399,637","3","$4,198,912","$4,198,912","2023","2020","19",""
