"Rank","Player","Year","Pos","Team","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age",""
"","Devin Harris","2017","PG","DEN","$4,402,546","$0","$4,402,546","0.044","$1,567,008","$4,140,721","4","$16,562,884","$71,847,963","2018","2014","30",""
"","Aron Baynes","2017","C","BOS","$4,328,000","$0","$4,328,000","0.044","$4,328,000","$4,328,000","1","$4,328,000","$20,433,460","2018","2017","30",""
"","Jamal Crawford","2017","SG","MIN","$4,328,000","$0","$4,328,000","0.044","$4,328,000","$4,436,200","2","$8,872,400","$117,599,661","2019","2017","36",""
"","Ron Baker","2017","SG","NYK","$4,328,000","$0","$4,328,000","0.044","$4,328,000","$4,436,200","2","$8,872,400","$4,871,471","2019","2017","23",""
"","Jonathan Isaac","2017","PF","ORL","$4,186,320","$0","$4,186,320","0.042","$4,186,320","$5,581,102","4","$22,324,406","$4,186,320","0","2017","19",""
"","Lance Stephenson","2017","SG","IND","$4,180,000","$0","$4,180,000","0.042","$4,180,000","$4,090,000","2","$8,180,000","$30,820,574","2019","2016","25",""
"","Julius Randle","2017","PF","LAL","$4,149,242","$0","$4,149,242","0.042","$4,149,242","$3,386,491","4","$13,545,962","$13,545,962","2018","2014","19",""
"","Kyle O'Quinn","2017","C","NYK","$4,087,500","$0","$4,087,500","0.041","$4,087,500","$4,003,125","4","$16,012,500","$14,249,237","2019","2015","24",""
"","Mario Hezonja","2017","SG","ORL","$4,078,320","$0","$4,078,320","0.041","$4,078,320","$3,909,880","3","$11,729,640","$11,729,640","2018","2015","19",""
"","Kris Dunn","2017","PG","CHI","$4,046,760","$0","$4,046,760","0.041","$4,046,760","$4,372,072","4","$17,488,287","$7,919,280","2020","2016","21",""
"","Jonas Jerebko","2017","PF","UTA","$4,000,000","$0","$4,000,000","0.040","$4,000,000","$4,100,000","2","$8,200,000","$32,341,734","2019","2017","29",""
"","Nemanja Bjelica","2017","PF","MIN","$3,949,999","$0","$3,949,999","0.040","$3,949,999","$3,900,000","3","$11,700,000","$11,700,000","2018","2015","26",""
"","Jose Barea","2017","PG","DAL","$3,903,900","$0","$3,903,900","0.039","$3,903,900","$4,000,425","4","$16,001,700","$35,524,500","2019","2015","30",""
"","Nik Stauskas","2017","SG","BKN","$3,807,147","$0","$3,807,147","0.038","$2,688,663","$3,103,867","4","$12,415,467","$12,415,467","2018","2014","20",""
"","Willie Cauley-Stein","2017","C","SAC","$3,704,160","$0","$3,704,160","0.037","$3,704,160","$3,837,619","4","$15,350,475","$10,653,600","2019","2015","21",""
"","Buddy Hield","2017","SG","SAC","$3,675,480","$0","$3,675,480","0.037","$3,675,480","$3,971,912","4","$15,887,648","$7,192,680","0","2016","23",""
"","Will Barton","2017","SG","DEN","$3,533,333","$0","$3,533,333","0.036","$3,533,333","$3,533,333","3","$10,599,999","$12,854,114","2018","2015","23",""
"","Noah Vonleh","2017","PF","CHI","$3,505,233","$0","$3,505,233","0.035","$1,247,625","$2,854,628","4","$11,418,513","$11,418,513","2018","2014","18",""
"","Zaza Pachulia","2017","C","GSW","$3,477,600","$0","$3,477,600","0.035","$3,477,600","$3,477,600","1","$3,477,600","$57,035,748","2018","2017","32",""
"","Nene Hilario","2017","C","HOU","$3,477,600","$0","$3,477,600","0.035","$3,477,600","$3,651,480","3","$10,954,440","$126,587,544","2019","2017","34",""
"","Troy Daniels","2017","SG","PHX","$3,408,520","$0","$3,408,520","0.034","$3,408,520","$3,333,336","3","$10,000,009","$8,663,806","2019","2016","24",""
"","Emmanuel Mudiay","2017","PG","NYK","$3,381,480","$0","$3,381,480","0.034","$1,203,578","$3,505,000","4","$14,020,000","$9,725,520","2019","2015","18",""
"","Jamal Murray","2017","PG","DEN","$3,355,320","$0","$3,355,320","0.034","$3,355,320","$3,627,677","4","$14,510,706","$6,566,160","0","2016","18",""
"","Elfrid Payton","2017","PG","PHX","$3,332,340","$0","$3,332,340","0.034","$1,186,087","$2,712,375","4","$10,849,500","$10,849,500","2018","2014","19",""
"","Rajon Rondo","2017","PG","NOP","$3,300,000","$0","$3,300,000","0.033","$3,300,000","$3,300,000","1","$3,300,000","$88,622,794","2018","2017","30",""
"","Doug McDermott","2017","SF","DAL","$3,294,994","$0","$3,294,994","0.033","$1,172,794","$2,609,109","4","$10,436,434","$10,436,434","2018","2014","21",""
"","Anthony Tolliver","2017","PF","DET","$3,290,000","$0","$3,290,000","0.033","$3,290,000","$3,290,000","1","$3,290,000","$25,931,489","2018","2017","31",""
"","Tarik Black","2017","PF","HOU","$3,290,000","$0","$3,290,000","0.033","$3,290,000","$3,290,000","1","$3,290,000","$10,833,395","2018","2017","25",""
"","Tyreke Evans","2017","SG","MEM","$3,290,000","$0","$3,290,000","0.033","$3,290,000","$3,290,000","1","$3,290,000","$63,831,924","2018","2017","27",""
"","Jodie Meeks","2017","SG","WAS","$3,290,000","$0","$3,290,000","0.033","$3,290,000","$3,372,250","2","$6,744,500","$27,081,531","2019","2017","29",""
"","Zach LaVine","2017","SG","CHI","$3,202,218","$0","$3,202,218","0.032","$3,202,218","$2,411,825","4","$9,647,298","$9,647,298","2018","2014","18",""
"","Ekpe Udoh","2017","C","UTA","$3,200,000","$0","$3,200,000","0.032","$3,200,000","$3,280,000","2","$6,560,000","$17,892,593","2019","2017","29",""
"","T.J. Warren","2017","SF","PHX","$3,152,931","$0","$3,152,931","0.032","$3,152,931","$2,319,013","4","$9,276,051","$9,276,051","2018","2014","20",""
"","Stanley Johnson","2017","SF","DET","$3,097,800","$0","$3,097,800","0.031","$3,097,800","$3,212,511","4","$12,850,042","$8,909,640","2019","2015","18",""
"","Marquese Chriss","2017","PF","PHX","$3,073,800","$0","$3,073,800","0.031","$3,073,800","$3,324,909","4","$13,299,636","$6,015,240","2019","2016","18",""
"","Seth Curry","2017","SG","DAL","$3,028,410","$0","$3,028,410","0.031","$3,028,410","$2,963,205","2","$5,926,410","$7,218,799","2018","2016","25",""
"","James Ennis III","2017","SF","DET","$3,028,410","$0","$3,028,410","0.031","$1,077,909","$2,963,205","2","$5,926,410","$7,353,369","2018","2016","25",""
"","Tomas Satoransky","2017","SG","WAS","$3,000,000","$0","$3,000,000","0.030","$3,000,000","$3,000,000","3","$9,000,000","$5,870,813","2019","2016","24",""
"","Jusuf Nurkic","2017","C","POR","$2,947,305","$0","$2,947,305","0.030","$2,947,305","$2,118,326","4","$8,473,305","$8,473,305","2018","2014","19",""
"","Lucas Nogueira","2017","C","TOR","$2,947,305","$0","$2,947,305","0.030","$2,947,305","$2,118,326","4","$8,473,305","$8,473,305","2018","2014","21",""
"","Frank Kaminsky","2017","PF","CHA","$2,847,600","$0","$2,847,600","0.029","$2,847,600","$2,954,491","4","$11,817,962","$8,190,120","2019","2015","21",""
"","Jakob Poeltl","2017","C","TOR","$2,825,640","$0","$2,825,640","0.029","$2,825,640","$3,057,952","4","$12,231,806","$5,529,600","2020","2016","20",""
"","Luke Kennard","2017","SG","DET","$2,759,280","$0","$2,759,280","0.028","$2,759,280","$3,783,887","4","$15,135,546","$2,759,280","0","2017","20",""
"","Justise Winslow","2017","SF","MIA","$2,705,040","$0","$2,705,040","0.027","$2,705,040","$2,807,282","4","$11,229,126","$7,780,200","0","2015","18",""
"","Michael Carter-Williams","2017","PG","CHA","$2,700,000","$0","$2,700,000","0.027","$2,700,000","$2,700,000","1","$2,700,000","$12,783,526","2018","2017","25",""
"","Thon Maker","2017","C","MIL","$2,684,160","$0","$2,684,160","0.027","$2,684,160","$2,905,531","4","$11,622,123","$5,252,760","2020","2016","18",""
"","Cedi Osman","2017","SF","CLE","$2,634,921","$0","$2,634,921","0.027","$2,634,921","$2,772,355","3","$8,317,064","$2,634,921","0","2017","21",""
"","Donovan Mitchell","2017","SG","UTA","$2,621,280","$0","$2,621,280","0.026","$2,621,280","$3,641,005","4","$14,564,021","$2,621,280","0","2017","20",""
"","Myles Turner","2017","C","IND","$2,569,920","$0","$2,569,920","0.026","$2,569,920","$2,700,451","4","$10,801,804","$7,391,520","0","2015","18",""
"","Gary Harris","2017","SG","DEN","$2,550,055","$0","$2,550,055","0.026","$2,550,055","$1,828,154","4","$7,312,615","$7,312,615","0","2014","19",""
"","Domantas Sabonis","2017","C","IND","$2,550,000","$0","$2,550,000","0.026","$2,550,000","$2,794,889","4","$11,179,555","$4,990,200","0","2016","19",""
"","Malcom Delaney","2017","SG","ATL","$2,500,000","$0","$2,500,000","0.025","$2,500,000","$2,500,000","2","$5,000,000","$5,000,000","2018","2016","26",""
"","Reggie Bullock","2017","SF","DET","$2,500,000","$0","$2,500,000","0.025","$2,500,000","$2,500,000","2","$5,000,000","$8,357,804","2019","2017","25",""
"","Manu Ginobili","2017","SG","SAS","$2,500,000","$0","$2,500,000","0.025","$2,500,000","$2,500,000","2","$5,000,000","$114,278,600","2019","2017","39",""
"","Bruno Caboclo","2017","SF","SAC","$2,451,225","$0","$2,451,225","0.025","$872,470","$1,755,806","4","$7,023,225","$7,023,225","2018","2014","18",""
"","Trey Lyles","2017","PF","DEN","$2,441,400","$0","$2,441,400","0.025","$2,441,400","$2,596,512","4","$10,386,049","$7,021,800","2019","2015","19",""
"","Taurean Prince","2017","SF","ATL","$2,422,560","$0","$2,422,560","0.024","$2,422,560","$2,687,417","4","$10,749,666","$4,740,840","0","2016","21",""
"","Dario Saric","2017","PF","PHI","$2,422,560","$0","$2,422,560","0.024","$2,422,560","$2,687,417","4","$10,749,666","$4,740,840","2020","2016","21",""
"","Rodney Hood","2017","SG","CLE","$2,386,864","$0","$2,386,864","0.024","$849,562","$1,608,046","4","$6,432,184","$6,432,184","2018","2014","21",""
"","Shabazz Napier","2017","PG","POR","$2,361,360","$0","$2,361,360","0.024","$2,361,360","$1,561,140","4","$6,244,560","$6,244,560","2018","2014","22",""
"","Clint Capela","2017","C","HOU","$2,334,528","$0","$2,334,528","0.024","$2,334,528","$1,515,672","4","$6,062,688","$6,062,688","2018","2014","19",""
"","Devin Booker","2017","SG","PHX","$2,319,360","$0","$2,319,360","0.023","$2,319,360","$2,496,291","4","$9,985,165","$6,670,800","0","2015","18",""
"","Dante Cunningham","2017","PF","BKN","$2,300,000","$0","$2,300,000","0.023","$818,644","$2,300,000","1","$2,300,000","$16,059,731","2018","2017","29",""
"","Cameron Payne","2017","PG","CHI","$2,203,440","$0","$2,203,440","0.022","$2,203,440","$2,400,184","4","$9,600,735","$6,337,440","2019","2015","20",""
"","Denzel Valentine","2017","SG","CHI","$2,186,400","$0","$2,186,400","0.022","$2,186,400","$2,484,192","4","$9,936,769","$4,278,600","2020","2016","22",""
"","Sean Kilpatrick","2017","SG","CHI","$2,163,006","$0","$2,163,006","0.022","$2,163,006","$2,066,667","3","$6,200,000","$6,142,965","2020","2017","26",""
"","Kyle Anderson","2017","SF","SAS","$2,151,704","$0","$2,151,704","0.022","$2,151,704","$1,142,880","3","$3,428,640","$5,580,344","2018","2014","20",""
"","Darius Miller","2017","SF","NOP","$2,100,000","$0","$2,100,000","0.021","$2,100,000","$2,152,500","2","$4,305,000","$3,762,476","2019","2017","26",""
"","Kelly Oubre Jr.","2017","SF","WAS","$2,093,040","$0","$2,093,040","0.021","$2,093,040","$2,307,138","4","$9,228,550","$6,019,920","2019","2015","19",""
"","Juancho Hernangomez","2017","PF","DEN","$2,076,840","$0","$2,076,840","0.021","$2,076,840","$2,387,918","4","$9,551,670","$4,064,280","2020","2016","20",""
"","Tim Frazier","2017","PG","WAS","$2,000,000","$0","$2,000,000","0.020","$2,000,000","$2,045,000","2","$4,090,000","$5,189,646","2018","2016","25",""
"","Terry Rozier","2017","PG","BOS","$1,988,520","$0","$1,988,520","0.020","$1,988,520","$2,192,428","4","$8,769,710","$5,719,320","2019","2015","20",""
"","Sam Dekker","2017","SF","LAC","$1,794,600","$0","$1,794,600","0.018","$1,794,600","$1,980,414","4","$7,921,655","$5,161,560","2019","2015","20",""
"","Henry Ellenson","2017","PF","DET","$1,780,800","$0","$1,780,800","0.018","$1,780,800","$2,049,801","4","$8,199,204","$3,484,920","2020","2016","18",""
"","Eric Moreland","2017","PF","DET","$1,739,333","$0","$1,739,333","0.018","$1,739,333","$1,826,300","3","$5,478,899","$3,091,728","2020","2017","25",""
"","Jerian Grant","2017","PG","CHI","$1,713,840","$0","$1,713,840","0.017","$1,713,840","$1,892,139","4","$7,568,554","$4,929,240","2019","2015","22",""
"","Quincy Acy","2017","PF","BKN","$1,709,538","$0","$1,709,538","0.017","$1,709,538","$1,749,815","2","$3,499,630","$8,024,696","2018","2016","25",""
"","Tyler Zeller","2017","C","MIL","$1,709,538","$0","$1,709,538","0.017","$627,796","$1,821,740","2","$3,643,479","$17,226,833","2019","2017","26",""
"","Malik Beasley","2017","SG","DEN","$1,700,640","$0","$1,700,640","0.017","$1,700,640","$1,958,379","4","$7,833,514","$3,327,960","2020","2016","19",""
"","Ante Zizic","2017","C","CLE","$1,645,200","$0","$1,645,200","0.017","$1,645,200","$2,437,994","4","$9,751,975","$1,645,200","2020","2017","19",""
"","OG Anunoby","2017","SF","TOR","$1,645,200","$0","$1,645,200","0.017","$1,645,200","$2,437,994","4","$9,751,975","$1,645,200","0","2017","19",""
"","Delon Wright","2017","PG","TOR","$1,645,200","$0","$1,645,200","0.017","$1,645,200","$1,817,185","4","$7,268,738","$4,731,840","2019","2015","22",""
"","Caris LeVert","2017","SG","BKN","$1,632,480","$0","$1,632,480","0.016","$1,632,480","$1,880,820","4","$7,523,278","$3,194,760","0","2016","21",""
"","Justin Anderson","2017","SG","PHI","$1,579,440","$0","$1,579,440","0.016","$1,579,440","$1,764,662","4","$7,058,648","$4,542,600","2019","2015","21",""
"","DeAndre' Bembry","2017","SF","ATL","$1,567,200","$0","$1,567,200","0.016","$1,567,200","$1,826,396","4","$7,305,582","$3,066,960","2020","2016","21",""
"","Spencer Dinwiddie","2017","PG","BKN","$1,524,305","$0","$1,524,305","0.015","$1,524,305","$967,911","3","$2,903,733","$4,641,095","0","2016","22",""
"","Joe Harris","2017","SG","BKN","$1,524,305","$0","$1,524,305","0.015","$1,524,305","$1,015,838","2","$2,031,676","$4,234,674","2018","2016","24",""
"","Julyan Stone","2017","PG","CHA","$1,524,305","$0","$1,524,305","0.015","$1,524,305","$762,153","2","$1,524,305","$3,601,986","2019","2017","28",""
"","Glenn Robinson III","2017","SG","IND","$1,524,305","$0","$1,524,305","0.015","$1,524,305","$1,080,333","3","$3,241,000","$4,182,141","2018","2015","20",""
"","Tyler Ennis","2017","PG","LAL","$1,524,305","$0","$1,524,305","0.015","$1,524,305","$1,590,199","2","$3,180,397","$7,745,380","2019","2017","22",""
"","Jerami Grant","2017","SF","OKC","$1,524,305","$0","$1,524,305","0.015","$1,524,305","$1,058,669","4","$4,234,674","$4,275,045","2018","2014","19",""
"","Joffrey Lauvergne","2017","PF","SAS","$1,524,305","$0","$1,524,305","0.015","$1,524,305","$1,590,199","2","$3,180,397","$6,734,024","2019","2017","25",""
"","Bobby Portis","2017","PF","CHI","$1,516,320","$0","$1,516,320","0.015","$1,516,320","$1,713,877","4","$6,855,506","$4,361,160","2019","2015","19",""
"","Malachi Richardson","2017","SG","TOR","$1,504,560","$0","$1,504,560","0.015","$535,521","$1,773,849","4","$7,095,397","$2,944,440","2019","2016","19",""
"","Shane Larkin","2017","PG","BOS","$1,524,305","$0","$1,471,382","0.015","$1,524,305","$1,524,305","1","$1,524,305","$6,167,345","2018","2017","24",""
"","Rondae Hollis-Jefferson","2017","SF","BKN","$1,471,382","$0","$1,471,382","0.015","$1,471,382","$1,668,205","4","$6,672,819","$4,202,462","2019","2015","19",""
"","Jose Calderon","2017","PG","CLE","$2,328,652","$0","$1,471,382","0.015","$2,328,652","$2,328,652","1","$2,328,652","$81,807,582","2018","2017","35",""
"","Jeff Green","2017","SF","CLE","$2,328,652","$0","$1,471,382","0.015","$2,328,652","$2,328,652","1","$2,328,652","$66,947,440","2018","2017","30",""
"","Larry Nance Jr.","2017","PF","CLE","$1,471,382","$0","$1,471,382","0.015","$523,712","$1,526,763","4","$6,107,053","$3,834,662","2019","2015","21",""
"","Salah Mejri","2017","C","DAL","$1,471,382","$0","$1,471,382","0.015","$1,471,382","$804,825","3","$2,414,475","$2,871,111","2018","2015","28",""
"","Nikola Jokic","2017","C","DEN","$1,471,382","$0","$1,471,382","0.015","$1,471,382","$1,358,500","3","$4,075,500","$4,129,882","2018","2015","19",""
"","David West","2017","PF","GSW","$2,328,652","$0","$1,471,382","0.015","$2,328,652","$2,328,652","1","$2,328,652","$91,096,696","2018","2017","36",""
"","JaVale McGee","2017","C","GSW","$2,116,955","$0","$1,471,382","0.015","$2,116,955","$2,116,955","1","$2,116,955","$55,263,381","2018","2017","28",""
"","Kevon Looney","2017","C","GSW","$1,471,382","$0","$1,471,382","0.015","$1,471,382","$1,182,880","3","$3,548,640","$3,786,182","2019","2015","18",""
"","Luc Richard Mbah a Moute","2017","PF","HOU","$2,116,955","$0","$1,471,382","0.015","$2,116,955","$2,116,955","1","$2,116,955","$25,811,485","2018","2017","30",""
"","Joseph Young","2017","PG","IND","$1,471,382","$0","$1,471,382","0.015","$1,471,382","$1,176,917","3","$3,530,750","$3,530,750","2018","2015","22",""
"","Montrezl Harrell","2017","C","LAC","$1,471,382","$0","$1,471,382","0.015","$1,471,382","$1,045,000","3","$3,135,000","$3,516,382","2018","2015","20",""
"","Mario Chalmers","2017","PG","MEM","$2,106,470","$0","$1,471,382","0.015","$2,106,470","$2,106,470","1","$2,106,470","$23,946,482","2019","2017","30",""
"","Jarell Martin","2017","PF","MEM","$1,471,382","$0","$1,471,382","0.015","$1,471,382","$1,601,151","4","$6,404,604","$3,988,382","2019","2015","20",""
"","Udonis Haslem","2017","PF","MIA","$2,328,652","$0","$1,471,382","0.015","$2,328,652","$2,328,652","1","$2,328,652","$58,095,008","2018","2017","36",""
"","Dwyane Wade","2017","SG","MIA","$2,328,652","$0","$1,471,382","0.015","$828,842","$2,328,652","1","$2,328,652","$193,994,586","2018","2017","34",""
"","Luke Babbitt","2017","SF","MIA","$1,974,159","$0","$1,471,382","0.015","$702,667","$1,974,159","1","$1,974,159","$10,632,514","2018","2017","27",""
"","Jordan Mickey","2017","PF","MIA","$1,471,382","$0","$1,471,382","0.015","$1,471,382","$1,471,382","1","$1,471,382","$3,865,995","2019","2017","22",""
"","Josh Richardson","2017","SF","MIA","$1,471,382","$0","$1,471,382","0.015","$1,471,382","$804,825","3","$2,414,475","$2,871,111","0","2015","21",""
"","Jason Terry","2017","SG","MIL","$2,328,652","$0","$1,471,382","0.015","$2,328,652","$2,328,652","1","$2,328,652","$107,037,711","2018","2017","39",""
"","Aaron Brooks","2017","PG","MIN","$2,116,955","$0","$1,471,382","0.015","$2,116,955","$2,116,955","1","$2,116,955","$19,963,338","2018","2017","31",""
"","Tyus Jones","2017","PG","MIN","$1,471,382","$0","$1,471,382","0.015","$1,471,382","$1,634,299","4","$6,537,195","$4,093,142","2019","2015","18",""
"","Ian Clark","2017","SG","NOP","$1,577,230","$0","$1,471,382","0.015","$1,577,230","$1,577,230","1","$1,577,230","$4,846,864","2018","2017","25",""
"","Jarrett Jack","2017","PG","NYK","$2,328,652","$0","$1,471,382","0.015","$2,328,652","$2,328,652","1","$2,328,652","$47,983,330","2018","2017","33",""
"","Michael Beasley","2017","SF","NYK","$2,116,955","$0","$1,471,382","0.015","$2,116,955","$2,116,955","1","$2,116,955","$29,890,969","2018","2017","27",""
"","Nick Collison","2017","PF","OKC","$2,328,652","$0","$1,471,382","0.015","$2,328,652","$2,328,652","1","$2,328,652","$59,684,008","2018","2017","36",""
"","Raymond Felton","2017","PG","OKC","$2,328,652","$0","$1,471,382","0.015","$2,328,652","$2,328,652","1","$2,328,652","$50,659,273","2018","2017","32",""
"","Josh Huestis","2017","SF","OKC","$1,471,382","$0","$1,471,382","0.015","$1,471,382","$1,191,520","3","$3,574,560","$3,803,102","2018","2015","23",""
"","Arron Afflalo","2017","SG","ORL","$2,328,652","$0","$1,471,382","0.015","$2,328,652","$2,328,652","1","$2,328,652","$58,657,600","2018","2017","31",""
"","Marreese Speights","2017","PF","ORL","$2,116,955","$0","$1,471,382","0.015","$2,116,955","$2,116,955","1","$2,116,955","$25,858,184","2018","2017","29",""
"","Richaun Holmes","2017","C","PHI","$1,471,382","$0","$1,471,382","0.015","$1,471,382","$1,292,976","4","$5,171,902","$3,571,382","2019","2015","21",""
"","T.J. McConnell","2017","PG","PHI","$1,471,382","$0","$1,471,382","0.015","$1,471,382","$1,117,908","4","$4,471,631","$2,871,111","2019","2015","22",""
"","Pat Connaughton","2017","SG","POR","$1,471,382","$0","$1,471,382","0.015","$1,471,382","$838,158","3","$2,514,475","$2,971,111","2018","2015","21",""
"","Norman Powell","2017","SG","TOR","$1,471,382","$0","$1,471,382","0.015","$1,471,382","$846,461","3","$2,539,382","$2,996,018","0","2015","21",""
"","Raul Neto","2017","PG","UTA","$1,471,382","$0","$1,471,382","0.015","$1,471,382","$910,849","3","$2,732,546","$3,309,182","2018","2015","22",""
"","Mike Scott","2017","PF","WAS","$1,709,538","$0","$1,471,382","0.015","$1,709,538","$1,709,538","1","$1,709,538","$12,972,014","2018","2017","28",""
"","Chris McCullough","2017","PF","WAS","$1,471,382","$0","$1,471,382","0.015","$1,471,382","$1,267,701","3","$3,803,102","$3,854,342","2018","2015","19",""
"","Furkan Korkmaz","2017","SG","PHI","$1,465,920","$0","$1,465,920","0.015","$1,465,920","$2,226,217","4","$8,904,867","$1,465,920","2019","2017","19",""
"","Caleb Swanigan","2017","PF","POR","$1,465,920","$0","$1,465,920","0.015","$1,465,920","$2,226,217","4","$8,904,867","$1,465,920","2020","2017","19",""
"","Richard Jefferson","2017","SF","DEN","$2,302,340","$0","$1,454,756","0.015","$2,302,340","$2,302,340","1","$2,302,340","$115,046,209","2018","2017","36",""
"","Willy Hernangomez","2017","C","CHA","$1,435,750","$0","$1,435,750","0.014","$511,030","$1,508,109","4","$6,032,436","$2,810,750","2020","2016","21",""
"","Jameer Nelson","2017","PG","DET","$2,262,871","$0","$1,429,818","0.014","$792,644","$2,262,871","1","$2,262,871","$73,867,486","2018","2017","34",""
"","Derrick White","2017","PG","SAS","$1,404,600","$0","$1,404,600","0.014","$1,404,600","$2,134,031","4","$8,536,124","$1,404,600","0","2017","22",""
"","Timothe Luwawu-Cabarrot","2017","SG","PHI","$1,386,600","$0","$1,386,600","0.014","$1,386,600","$1,697,049","4","$6,788,195","$2,713,560","2019","2016","20",""
"","Isaiah Taylor","2017","PG","ATL","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$1,476,688","2","$2,953,375","$1,617,611","2019","2017","22",""
"","Isaiah Whitehead","2017","PG","BKN","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$1,146,474","4","$4,585,897","$2,386,756","2020","2016","20",""
"","Treveon Graham","2017","SG","CHA","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$543,471","1","$543,471","$1,931,082","2018","2016","22",""
"","David Nwaba","2017","SG","CHI","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$693,070","2","$1,386,139","$1,450,077","2018","2016","22",""
"","Paul Zipser","2017","SF","CHI","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$957,908","4","$3,831,631","$2,062,611","2020","2016","21",""
"","Yogi Ferrell","2017","PG","DAL","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$207,798","1","$207,798","$1,754,678","2018","2016","22",""
"","Dorian Finney-Smith","2017","SF","DAL","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$1,133,678","3","$3,401,033","$1,856,082","2019","2016","22",""
"","Damian Jones","2017","C","GSW","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$1,583,545","4","$6,334,179","$2,484,171","2020","2016","20",""
"","Patrick McCaw","2017","SG","GSW","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$724,360","2","$1,448,720","$1,856,082","2018","2016","20",""
"","Chinanu Onuaku","2017","C","HOU","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$832,994","3","$2,498,982","$1,856,082","2019","2016","19",""
"","Ivica Zubac","2017","C","LAL","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$1,297,506","3","$3,892,518","$2,347,567","2019","2016","18",""
"","Deyonta Davis","2017","C","MEM","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$1,307,614","3","$3,922,842","$2,681,840","2019","2016","19",""
"","Andrew Harrison","2017","PG","MEM","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$994,269","3","$2,982,807","$2,257,611","2019","2016","21",""
"","Wayne Selden","2017","SG","MEM","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$1,428,781","2","$2,857,562","$1,427,699","2019","2017","22",""
"","Rodney McGruder","2017","SG","MIA","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$1,133,678","3","$3,401,033","$1,856,082","2019","2016","24",""
"","Malcolm Brogdon","2017","PG","MIL","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$1,260,854","3","$3,782,562","$2,237,611","2019","2016","23",""
"","Marcus Georges-Hunt","2017","SG","MIN","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$1,312,611","1","$1,312,611","$1,469,580","2018","2017","22",""
"","Cheick Diallo","2017","PF","NOP","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$1,133,678","3","$3,401,033","$1,856,082","2019","2016","19",""
"","Tyler Ulis","2017","PG","PHX","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$1,000,000","4","$4,000,000","$2,230,980","2020","2016","19",""
"","Jake Layman","2017","SF","POR","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$1,152,521","3","$3,457,562","$1,912,611","2019","2016","21",""
"","Skal Labissiere","2017","PF","SAC","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$1,596,312","4","$6,385,249","$2,501,451","2020","2016","19",""
"","Davis Bertans","2017","PF","SAS","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$724,360","2","$1,448,720","$1,856,082","2018","2016","23",""
"","Bryn Forbes","2017","SG","SAS","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$724,360","2","$1,448,720","$1,856,082","2018","2016","22",""
"","Dejounte Murray","2017","PG","SAS","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$1,589,844","4","$6,359,377","$2,492,691","0","2016","19",""
"","Pascal Siakam","2017","PF","TOR","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$1,601,360","4","$6,405,441","$2,508,651","0","2016","21",""
"","Fred VanVleet","2017","PG","TOR","$1,312,611","$0","$1,312,611","0.013","$1,312,611","$724,360","2","$1,448,720","$1,856,082","2018","2016","21",""
"","Frank Mason III","2017","PG","SAC","$1,184,385","$0","$1,184,385","0.012","$1,184,385","$1,394,397","3","$4,183,191","$1,184,385","2020","2017","22",""
"","Damyean Dotson","2017","SG","NYK","$1,100,000","$0","$1,100,000","0.011","$1,100,000","$1,365,587","3","$4,096,762","$1,100,000","2020","2017","22",""
"","Wesley Iwundu","2017","SF","ORL","$1,050,000","$0","$1,050,000","0.011","$1,050,000","$1,348,921","3","$4,046,762","$1,050,000","2020","2017","22",""
"","Ike Anigbogu","2017","C","IND","$950,000","$0","$950,000","0.010","$950,000","$1,315,587","3","$3,946,762","$950,000","2020","2017","18",""
"","Ivan Rabb","2017","PF","MEM","$950,000","$0","$950,000","0.010","$950,000","$1,315,587","3","$3,946,762","$950,000","2020","2017","19",""
"","Gerald Green","2017","SG","HOU","$1,381,404","$0","$872,854","0.009","$1,381,404","$1,381,404","1","$1,381,404","$19,974,292","2018","2017","30",""
