"Rank","Player","Year","Pos","Status","Team From","Team From To","YRS","Value","AAV","GTDAT SIGN","GTDPRACTICAL","YR-1 CAP","YR-1 CASH",""
"","Ray Allen","2012","SG","UFA","BOS","MIA","2","$6,319,050","$3,159,525","$0","$0","$0","$0",""
"","Jerryd Bayless","2012","PG","UFA","TOR","MEM","2","$6,135,000","$3,067,500","$0","$6,135,000","$0","$0",""
"","LaVoy Allen","2012","PF","RFA","PHI","PHI","2","$6,060,000","$3,030,000","$0","$0","$0","$0",""
"","Carlos Delfino","2012","SG","UFA","MIL","HOU","2","$6,000,000","$3,000,000","$0","$0","$0","$0",""
"","Kwame Brown","2012","C","UFA","MIL","PHI","2","$5,764,945","$2,882,473","$0","$0","$0","$0",""
"","Nick Young","2012","SG","UFA","LAC","PHI","1","$5,600,000","$5,600,000","$0","$0","$0","$0",""
"","Greg Stiemsma","2012","C","RFA","BOS","MIN","2","$5,265,875","$2,632,938","$0","$0","$0","$0",""
"","Aaron Gray","2012","C","UFA","TOR","TOR","2","$5,265,875","$2,632,938","$0","$0","$0","$0",""
"","Anthony Randolph","2012","PF","UFA","MIN","DEN","3","$5,250,000","$1,750,000","$0","$0","$0","$0",""
"","Jeremy Evans","2012","SF","RFA","UTA","UTA","3","$5,250,000","$1,750,000","$0","$0","$0","$0",""
"","Aaron Brooks","2012","PG","UFA","SAC","HOU","1","$5,000,000","$5,000,000","$0","$2,500,000","$0","$0",""
"","Jared Jeffries","2012","PF","UFA","NYK","NYK","3","$4,624,458","$1,541,486","$0","$0","$0","$0",""
"","C.J. Miles","2012","SF","UFA","UTA","CLE","2","$4,450,000","$2,225,000","$0","$0","$0","$0",""
"","Willie Green","2012","SF","UFA","ATL","ATL","3","$4,222,997","$1,407,666","$0","$0","$0","$0",""
"","Grant Hill","2012","SF","UFA","PHX","LAC","2","$4,002,065","$2,001,033","$0","$0","$0","$0",""
"","Chauncey Billups","2012","PG","UFA","LAC","LAC","1","$4,000,000","$4,000,000","$0","$0","$0","$0",""
"","J.J Hickson","2012","PF","RFA","POR","POR","1","$4,000,000","$4,000,000","$0","$0","$0","$0",""
"","D.J. Augustin","2012","PG","UFA","CHA","IND","1","$3,500,000","$3,500,000","$0","$0","$0","$0",""
"","John Lucas III","2012","PG","UFA","CHI","TOR","2","$3,000,000","$1,500,000","$0","$0","$0","$0",""
"","Ishmael Smith","2012","PG","UFA","ORL","ORL","3","$2,854,389","$951,463","$0","$0","$0","$0",""
"","Rashard Lewis","2012","PF","UFA","NOH","MIA","2","$2,751,688","$1,375,844","$0","$0","$0","$0",""
"","Hamed Haddadi","2012","C","UFA","MEM","MEM","2","$2,697,500","$1,348,750","$0","$0","$0","$0",""
"","Randy Foye","2012","SG","UFA","LAC","UTA","1","$2,500,000","$2,500,000","$0","$0","$0","$0",""
"","James Anderson","2012","SG","UFA","SAS","HOU","3","$2,429,920","$809,973","$0","$0","$0","$0",""
"","Ronnie Price","2012","PG","UFA","PHX","POR","2","$2,412,314","$1,206,157","$0","$0","$0","$0",""
"","Patty Mills","2012","PG","UFA","SAS","SAS","2","$2,219,070","$1,109,535","$0","$2,219,070","$0","$0",""
"","C.J. Watson","2012","PG","UFA","CHI","BKN","2","$2,099,622","$1,049,811","$0","$0","$0","$0",""
"","Marco Belinelli","2012","SG","UFA","NOH","CHI","1","$1,957,000","$1,957,000","$0","$0","$0","$0",""
"","Daniel Orton","2012","C","UFA","ORL","OKC","2","$1,770,488","$885,244","$0","$0","$0","$0",""
"","Martell Webster","2012","SF","UFA","MIN","WAS","1","$1,750,000","$1,750,000","$0","$0","$0","$0",""
"","E'Twaun Moore","2012","SG","UFA","HOU","ORL","2","$1,646,488","$823,244","$0","$0","$0","$0",""
"","DeAndre Liggins","2012","SG","UFA","ORL","OKC","2","$1,646,488","$823,244","$0","$0","$0","$0",""
"","Jodie Meeks","2012","SG","UFA","PHI","LAL","1","$1,500,000","$1,500,000","$0","$0","$0","$0",""
"","Troy Murphy","2012","PF","UFA","LAL","DAL","1","$1,352,181","$1,352,181","$0","$0","$0","$0",""
"","Jason Collins","2012","C","UFA","ATL","BOS","1","$1,352,181","$1,352,181","$0","$0","$0","$0",""
"","Chris Wilcox","2012","PF","UFA","BOS","BOS","1","$1,352,181","$1,352,181","$0","$0","$0","$0",""
"","Jerry Stackhouse","2012","SF","UFA","ATL","BKN","1","$1,352,181","$1,352,181","$0","$0","$0","$0",""
"","Nazr Mohammed","2012","C","UFA","OKC","CHI","1","$1,352,181","$1,352,181","$0","$0","$0","$0",""
"","Vladimir Radmanovic","2012","SF","UFA","ATL","CHI","1","$1,352,181","$1,352,181","$0","$0","$0","$0",""
"","Antawn Jamison","2012","PF","UFA","CLE","LAL","1","$1,352,181","$1,352,181","$0","$0","$0","$0",""
"","Jermaine O'Neal","2012","C","UFA","BOS","PHX","1","$1,352,181","$1,352,181","$1,352,181","$1,352,181","$854,389","$1,352,181",""
"","Jamaal Magloire","2012","C","UFA","TOR","TOR","1","$1,352,181","$1,352,181","$0","$0","$0","$0",""
"","Eddy Curry","2012","C","UFA","MIA","SAS","1","$1,352,181","$1,352,181","$0","$0","$0","$0",""
"","Anthony Carter","2012","PG","UFA","TOR","DEN","1","$1,352,181","$1,352,181","$0","$0","$0","$0",""
"","Chris Quinn","2012","PG","UFA","UTA","CLE","2","$1,276,282","$638,141","$0","$169,340","$0","$0",""
"","Dionte Christmas","2012","SG","UFA","PHI","BOS","2","$1,262,476","$631,238","$0","$0","$0","$0",""
"","Josh Howard","2012","SF","UFA","UTA","MIN","1","$1,229,255","$1,229,255","$0","$0","$0","$0",""
"","Keith Bogans","2012","SF","UFA","NJN","BKN","1","$1,229,255","$1,229,255","$0","$0","$0","$0",""
"","Leandro Barbosa","2012","SG","UFA","IND","BOS","1","$1,229,255","$1,229,255","$0","$0","$0","$0",""
"","Matt Barnes","2012","SF","UFA","LAL","LAC","1","$1,229,255","$1,229,255","$0","$0","$0","$0",""
"","Brian Cook","2012","PF","UFA","DEN","WAS","1","$1,229,255","$1,229,255","$0","$0","$0","$0",""
"","Darko Milicic","2012","PF","UFA","MIN","BOS","1","$1,229,255","$1,229,255","$0","$0","$0","$0",""
"","Marquis Daniels","2012","SF","UFA","BOS","MIL","1","$1,229,255","$1,229,255","$0","$0","$0","$0",""
"","Jannero Pargo","2012","PG","UFA","ATL","WAS","1","$1,229,255","$1,229,255","$0","$0","$0","$0",""
"","Delonte West","2012","PG","UFA","DAL","DAL","1","$1,223,166","$1,223,166","$0","$0","$0","$0",""
"","Royal Ivey","2012","PG","UFA","OKC","PHI","1","$1,223,166","$1,223,166","$0","$0","$0","$0",""
"","Damien Wilkins","2012","SG","UFA","DET","PHI","1","$1,223,166","$1,223,166","$0","$1,223,166","$0","$0",""
"","Solomon Jones","2012","PF","UFA","PHX","NYK","2","$1,217,915","$608,958","$0","$31,456","$0","$0",""
"","Terrence Williams","2012","SG","UFA","BOS","BOS","2","$1,197,823","$598,912","$0","$0","$0","$0",""
"","Kevin Jones","2012","PF","UFA","CLE","CLE","2","$1,178,899","$589,450","$0","$390,027","$0","$0",""
"","Nate Robinson","2012","PG","UFA","GSW","CHI","1","$1,146,337","$1,146,337","$0","$0","$0","$0",""
"","Ronny Turiaf","2012","C","UFA","MIA","LAC","1","$1,146,337","$1,146,337","$0","$0","$0","$0",""
"","Andray Blatche","2012","C","UFA","WAS","BKN","1","$1,146,337","$1,146,337","$0","$0","$0","$0",""
"","Derek Fisher","2012","PG","UFA","OKC","DAL","1","$1,088,340","$1,088,340","$0","$0","$0","$0",""
"","Ryan Hollins","2012","C","UFA","CLE","LAC","1","$1,069,509","$1,069,509","$0","$0","$0","$0",""
"","Ronnie Brewer","2012","SF","UFA","CHI","NYK","1","$1,069,509","$1,069,509","$0","$0","$0","$0",""
"","Josh Childress","2012","SF","UFA","PHX","BKN","1","$1,069,509","$1,069,509","$0","$0","$0","$0",""
"","Earl Barron","2012","PF","UFA","GSW","WAS","1","$1,069,509","$1,069,509","$0","$0","$0","$0",""
"","Luke Harangody","2012","PF","RFA","CLE","CLE","1","$1,054,389","$1,054,389","$0","$0","$0","$0",""
"","Devin Ebanks","2012","SF","RFA","LAL","LAL","1","$1,054,389","$1,054,389","$0","$1,054,389","$0","$0",""
"","Donte Greene","2012","SF","RFA","SAC","MEM","2","$1,032,811","$516,406","$0","$5,026","$0","$0",""
"","Jarvis Varnado","2012","PF","UFA","MIA","MIA","2","$1,006,173","$503,087","$0","$0","$0","$0",""
"","Ivan Johnson","2012","PF","RFA","ATL","ATL","1","$962,195","$962,195","$0","$0","$0","$0",""
"","Darius Morris","2012","PG","RFA","LAL","LAL","1","$962,195","$962,195","$0","$0","$0","$0",""
"","Cartier Martin","2012","PF","UFA","WAS","WAS","1","$915,852","$915,852","$0","$0","$0","$0",""
"","Adam Morrison","2012","SF","UFA","WAS","POR","1","$915,852","$915,852","$0","$0","$0","$0",""
"","A.J. Price","2012","PG","UFA","IND","WAS","1","$885,120","$885,120","$0","$0","$0","$0",""
"","Blake Ahearn","2012","SG","UFA","UTA","IND","1","$885,120","$885,120","$0","$0","$0","$0",""
"","Sundiata Gaines","2012","PG","UFA","NJN","IND","1","$885,120","$885,120","$0","$0","$0","$0",""
"","Derrick Brown","2012","PG","UFA","CHA","SAS","1","$885,120","$885,120","$0","$0","$854,389","$885,120",""
"","Jonny Flynn","2012","PG","UFA","POR","DET","1","$885,120","$885,120","$0","$0","$0","$0",""
"","Ben Uzoh","2012","PG","UFA","TOR","DEN","1","$854,389","$854,389","$0","$0","$0","$0",""
"","Anthony Tolliver","2012","PF","UFA","MIN","ATL","1","$854,389","$854,389","$0","$0","$0","$0",""
"","Armon Johnson","2012","PG","UFA","NJN","ORL","1","$854,389","$854,389","$0","$0","$0","$0",""
"","Othyus Jeffers","2012","PG","UFA","WAS","PHX","1","$854,389","$854,389","$0","$0","$0","$0",""
"","Justin Holiday","2012","SG","UFA","POR","PHI","2","$836,232","$418,116","$0","$47,360","$0","$0",""
"","Kris Joseph","2012","SF","UFA","BKN","BKN","2","$805,587","$402,794","$0","$16,715","$0","$0",""
"","Josh Akognon","2012","PG","UFA","DAL","DAL","2","$802,802","$401,401","$0","$13,930","$0","$0",""
"","Willie Reed","2012","C","UFA","SAC","MEM","2","$791,658","$395,829","$0","$2,786","$0","$0",""
"","Terrel Harris","2012","SG","UFA","MIA","MIA","1","$762,195","$762,195","$0","$0","$0","$0",""
"","Josh Harrellson","2012","PF","UFA","HOU","MIA","1","$762,195","$762,195","$0","$0","$0","$0",""
"","Mickell Gladness","2012","PF","UFA","GSW","MIA","1","$762,195","$762,195","$0","$0","$0","$0",""
"","Jerome Jordan","2012","C","UFA","HOU","MEM","1","$762,195","$762,195","$0","$0","$0","$0",""
"","Chris Wright","2012","SF","UFA","GSW","TOR","1","$762,195","$762,195","$0","$0","$0","$0",""
"","Walker Russell Jr","2012","PG","UFA","DET","OKC","1","$762,195","$762,195","$0","$0","$0","$0",""
"","Jermaine Taylor","2012","SG","UFA","SAC","MIN","1","$762,195","$762,195","$0","$0","$0","$0",""
"","Daequan Cook","2012","SG","UFA","HOU","CHI","1","$595,608","$595,608","$0","$0","$0","$0",""
"","Chris Douglas-Roberts","2012","SG","UFA","DAL","DAL","1","$593,678","$593,678","$0","$0","$0","$0",""
"","Lazar Hayward","2012","PF","UFA","HOU","MIN","1","$573,066","$573,066","$0","$0","$0","$0",""
"","Garrett Temple","2012","SG","UFA","MIA","WAS","1","$572,943","$572,943","$0","$0","$0","$0",""
"","Shelvin Mack","2012","PG","UFA","WAS","WAS","1","$511,119","$511,119","$0","$0","$0","$0",""
"","Jamar Smith","2012","SG","UFA","BOS","BOS","1","$473,604","$473,604","$0","$0","$0","$0",""
"","James Mays","2012","PF","UFA","BKN","BKN","1","$473,604","$473,604","$0","$0","$0","$0",""
"","Stephen Dennis","2012","SG","UFA","LAC","BKN","1","$473,604","$473,604","$0","$0","$0","$0",""
"","Seth Tarver","2012","SG","UFA","POR","MIN","1","$473,604","$473,604","$0","$0","$0","$0",""
"","Jerel McNeal","2012","PG","UFA","NOH","TOR","1","$473,604","$473,604","$0","$0","$0","$0",""
"","Keyon Dooling","2012","SG","UFA","BOS","MEM","1","$119,310","$119,310","$0","$119,310","$0","$0",""
"","Chris Andersen","2012","PF","UFA","DEN","MIA","0","$72,309","$0","$0","$0","$0","$0",""
"","Shavlik Randolph","2012","PF","UFA","WAS","BOS","10","$58,393","$5,839","$0","$0","$0","$0",""
"","Dominic McGuire","2012","SF","UFA","IND","IND","10","$58,392","$5,839","$0","$0","$0","$0",""
"","Andrew Goudelock","2012","PG","UFA","LAL","LAL","1","$17,934","$17,934","$0","$17,934","$0","$0",""
"","Tracy McGrady","2012","SG","UFA","ATL","SAS","1","$15,908","$15,908","$0","$15,908","$0","$0",""
"","Quentin Richardson","2012","PF","UFA","ORL","NYK","1","$15,908","$15,908","$0","$15,908","$0","$0",""
"","Mickael Pietrus","2012","SF","UFA","BOS","TOR","0","$0","$0","$0","$0","$0","$0",""
"","Mike James","2012","PG","UFA","DAL","DAL","0","$0","$0","$0","$0","$0","$0",""
"","Damion James","2012","SG","UFA","ATL","BKN","0","$0","$0","$0","$0","$0","$0",""
"","Dan Gadzuric","2012","C","UFA","POR","PHI","0","$0","$0","$0","$0","$0","$0",""
"","D.J. Kennedy","2012","SG","UFA","MEM","MEM","0","$0","$0","$0","$0","$0","$0",""
"","Xavier Silas","2012","SG","UFA","PHI","PHI","0","$0","$0","$0","$0","$0","$0",""
"","Kyrylo Fesenko","2012","C","UFA","IND","CHI","0","$0","$0","$0","$0","$0","$0",""
"","Jermey Pargo","2012","PG","UFA","PHI","PHI","1","$0","$0","$0","$0","$0","$0",""
